"genes","logFC","logCPM","PValue","FDR"
"C1QC",3.46422243375819,3.48356564245507,3.03577602205112e-10,1.68814749756349e-08
"CAMK1",1.75709822382896,2.03244988406074,3.06477482137548e-10,1.69406804647407e-08
"VASP",1.396734735175,4.06581350747864,3.10230267503081e-10,1.70460452340532e-08
"SIPA1",1.16102946673485,3.74199618457805,3.28464959315896e-10,1.79411836653552e-08
"ZDHHC18",0.956302340389152,3.86414679136465,3.48040557009542e-10,1.88986022456181e-08
"IDUA",1.75668137945862,2.5215042888522,3.5170968614539e-10,1.89861527064801e-08
"PDIA5",1.77252172804897,2.41047824239277,3.55607357078012e-10,1.90849506580647e-08
"FSTL3",2.27934460525879,3.48261645012514,3.66791535605093e-10,1.95714026888475e-08
"GSDMD",1.58867601536846,3.6844409075172,3.71048346842898e-10,1.96847545385448e-08
"ALDH16A1",1.21322858963838,3.5499881299863,4.55866440642662e-10,2.40463035061281e-08
"FTL",1.73721014700152,8.83112426897597,4.73073187729251e-10,2.48121511132314e-08
"ARHGAP9",2.40042011492983,1.37711257745241,4.81173699567679e-10,2.50944317554195e-08
"CD37",2.30778403453894,1.41361553177354,4.94550301397907e-10,2.56471563606971e-08
"TIMP2",2.22797094984221,6.52444553270404,5.59624667281678e-10,2.88597502998724e-08
"S100A11",2.36177108772197,4.38027580702712,5.6730467622349e-10,2.90573805361933e-08
"PLIN1",5.13572857770706,5.28434321892912,5.69752559533201e-10,2.90573805361933e-08
"TMEM176A",2.82913491796281,2.25307181183264,5.88934667540826e-10,2.987063690148e-08
"SLC25A1",1.79928513264315,3.99246740707215,5.93667178193343e-10,2.99461296278839e-08
"SLC27A3",1.7119122522491,2.94227195904142,6.02460782375185e-10,3.0224540663616e-08
"IGFBP6",3.16426887207713,4.87883245670026,6.10193602520512e-10,3.04470115938749e-08
"C3",2.52604665356088,7.15124916336274,6.21751779915997e-10,3.07944854368217e-08
"TGFBI",2.12589050030815,5.35109012393464,6.23829355073736e-10,3.07944854368217e-08
"STMN3",2.09824066446708,2.38288108398508,6.32597243594343e-10,3.09466763175214e-08
"CBX6",1.12435375692186,4.81425905441847,6.33617357167322e-10,3.09466763175214e-08
"S100A10",2.44916930901951,5.28519367042998,6.3794154387793e-10,3.09938862712483e-08
"FBLN1",2.8437160069956,5.87301752247205,6.46677717682282e-10,3.12538325231683e-08
"MYD88",1.6103451384023,2.62381417094527,6.5894499825656e-10,3.16808399943037e-08
"MXRA8",2.06225707607437,5.24406580865262,6.64872253171105e-10,3.18001853317227e-08
"SFXN3",1.69943417979325,3.67161780643197,7.01498515282056e-10,3.33790350235498e-08
"RILPL2",1.41736239318613,2.3966710057957,7.23969846550815e-10,3.42716187359517e-08
"ANXA2",2.01814666033627,7.3904925712454,7.76631338783968e-10,3.65769586138511e-08
"ANXA1",2.18861942433702,5.63683848070807,8.49986333041188e-10,3.98285474127066e-08
"CDK9",0.895524859018398,4.98614481871625,8.65038774967353e-10,4.03291562208264e-08
"ACD",0.957839668122312,2.89628293517409,8.92839254860147e-10,4.14160761890152e-08
"NPC2",1.39959666417266,4.43910702101306,8.97337989862964e-10,4.14166349221251e-08
"SIGLEC1",2.53740309578723,3.59586173707846,9.58778736431895e-10,4.40322712238946e-08
"MYO9B",1.13928047018121,5.05607716834637,9.94577863194338e-10,4.53800168690392e-08
"PCED1A",1.3532905183522,3.47230283407039,9.97957255380236e-10,4.53800168690392e-08
"THY1",4.23630868327113,3.43637948849368,1.01943126596678e-09,4.61292647849969e-08
"LOXL2",2.21427699063807,3.09244657660276,1.04483684448056e-09,4.66650790321067e-08
"OSTF1",1.20576118655779,2.70709426066467,1.04569529877913e-09,4.66650790321067e-08
"CLEC3B",2.14404043353545,3.70017419190323,1.04643823633908e-09,4.66650790321067e-08
"SYK",2.4017463683578,1.72418091018228,1.08057199013843e-09,4.79555771200379e-08
"ORAI2",1.97844391793763,2.03866140078014,1.09792783074729e-09,4.84926880652068e-08
"NUMBL",1.69634035270964,3.75094313933069,1.13394142407268e-09,4.9844825169595e-08
"GUK1",0.884201275369586,6.28250704950742,1.14724644862028e-09,5.01906728303971e-08
"PTGFRN",2.1677386804832,3.61285969390435,1.17681397373257e-09,5.12413669411573e-08
"AIF1",2.74385893715177,1.5460772635611,1.21666718698222e-09,5.27279568217507e-08
"APOBEC3C",1.97757926619768,2.25964739513401,1.2350887017536e-09,5.32761860088199e-08
"FES",1.59962371547078,3.17283216002128,1.26248396703411e-09,5.42046023241483e-08
"LAPTM5",2.41933620987373,3.5049415371554,1.28039739995868e-09,5.4258917032905e-08
"PRR14",0.796685846587308,4.10785999327108,1.28130503905302e-09,5.4258917032905e-08
"TUBB6",2.32122279109322,4.52610245347065,1.28138272269237e-09,5.4258917032905e-08
"AGPAT4",1.55939050313444,2.04937319388334,1.28800469366353e-09,5.42902800329136e-08
"ERF",1.43244565572052,3.46873999611456,1.31597413659503e-09,5.52170784314031e-08
"SPTAN1",1.01454287549326,6.63637221449957,1.33486974054255e-09,5.5756482239585e-08
"CSF1R",2.40059457873053,3.66825033653782,1.35271056825706e-09,5.62471678179321e-08
"LTBR",1.19501548610762,4.65349839175814,1.44993439809775e-09,6.00194817436785e-08
"ARF3",1.18155026022287,4.2841788592833,1.46277709362378e-09,6.02807828180406e-08
"MYH9",1.36502799202489,8.43729922041176,1.57351518621018e-09,6.45084205377425e-08
"AP2A2",0.728005261561281,5.50663634478533,1.57934167929041e-09,6.45084205377425e-08
"PRKCSH",0.766890541650858,6.11984333821018,1.637183660113e-09,6.65763980903219e-08
"LCP2",1.76945023576354,2.26238027040179,1.70269139453911e-09,6.89365976446952e-08
"SERPING1",1.78090061789422,6.93902941382553,1.72020508351906e-09,6.91928277336985e-08
"NT5DC2",1.62669907698614,3.08522360261415,1.72401152407655e-09,6.91928277336985e-08
"FGFR1",1.21083160476033,5.8357462595988,1.78145882094925e-09,7.11889453514394e-08
"PROCR",2.36655588266322,2.39011894116113,1.83645018288885e-09,7.30701363717542e-08
"C1QB",3.46858492390678,3.53113147546902,1.88252764015751e-09,7.45290997636462e-08
"CTSS",2.12615297011661,3.14995157191499,1.88926544737225e-09,7.45290997636462e-08
"CORO1C",1.06070986256684,5.76788769831365,1.93168262138343e-09,7.58781373531508e-08
"NLGN2",1.28280783465574,4.45531586168483,1.94114174983484e-09,7.59266080200231e-08
"PTRF",1.13847756951199,7.86333192324295,1.95253278894683e-09,7.60499163492329e-08
"CLMP",2.37110435413892,2.89445352517062,2.00674603368933e-09,7.78330783066647e-08
"CD14",3.1092796981973,3.42819130883736,2.02361330912756e-09,7.8158888939567e-08
"COL14A1",3.50689001355801,5.07017403631445,2.03771372531359e-09,7.83755641598739e-08
"ACTN1",2.02440305325606,5.39707349009154,2.09835304934172e-09,8.03730165911759e-08
"COL5A1",2.3693480299598,5.51882845426468,2.11445827553801e-09,8.06552245516173e-08
"ELN",3.32360487989115,5.14445914494189,2.13116241343818e-09,8.09578610635714e-08
"PPP1R18",1.85266660429317,4.42354942834609,2.37973347448358e-09,8.96833504625819e-08
"TIAM1",2.29265414264361,1.52905723444122,2.38028608637554e-09,8.96833504625819e-08
"LPCAT1",1.42230634770942,3.21839476508798,2.5148675344283e-09,9.43688707736082e-08
"SH3BP1",2.25069488497252,0.332229251912674,2.57440469220656e-09,9.62118611893068e-08
"SRC",2.30461534587104,2.53979926998172,2.64861183759733e-09,9.83890403633174e-08
"GFPT2",2.53301344732009,3.01711194973504,2.65397801435013e-09,9.83890403633174e-08
"AP1G2",1.47021981294869,1.96557912139515,2.67008573893439e-09,9.85902458244136e-08
"PSMB8",1.82417645049253,3.42614289014854,2.75731502409474e-09,1.01405478037524e-07
"C19orf66",1.51008620311757,2.37943497822003,2.79528002082123e-09,1.0239376933413e-07
"LZTR1",0.815144435640409,5.16342930869445,2.93902390177516e-09,1.0723371398137e-07
"CAP1",1.03874458898127,5.7183418198286,2.95736639040987e-09,1.07478146259345e-07
"NADSYN1",1.03981669866262,4.38076572904711,2.99476192538633e-09,1.08275908675945e-07
"ABHD12",0.930446055330838,3.64499242106437,3.00277679785958e-09,1.08275908675945e-07
"ADAM15",1.06170853984729,5.59173656184401,3.11955879348533e-09,1.12049210983125e-07
"CPNE1",0.829062762036959,5.30699974990545,3.1329685752969e-09,1.12094701234751e-07
"PTPRF",3.26250529527342,3.92520899446853,3.23108644511528e-09,1.15097087476672e-07
"CFL1",1.08627671123764,6.85410414313007,3.24182025175329e-09,1.15097087476672e-07
"ITGA11",2.23794097431811,3.51106594741455,3.30430452694822e-09,1.16866034820916e-07
"SHOX2",2.06045510821208,1.68907410455231,3.37029332310624e-09,1.18744952922113e-07
"SYNGAP1",1.56204505690934,2.77657399285547,3.40947406481565e-09,1.19668650541115e-07
"RNH1",0.710477154478676,6.74146091290408,3.45169912347224e-09,1.20691797760501e-07
"F13A1",3.34168803799761,4.70589124044754,3.4809481685368e-09,1.21255217146276e-07
"FBN1",2.31828490078478,6.70506216331815,3.56475348070901e-09,1.23707666843703e-07
"DOCK2",2.26021926048481,2.02170972486733,3.59556911534531e-09,1.24154470497862e-07
"SERPINH1",1.83660416374755,4.78781681175759,3.6045280135876e-09,1.24154470497862e-07
"LHFPL2",1.60249833048425,3.06504261370716,3.71418226880748e-09,1.27455823506922e-07
"LGALS3BP",1.8144208169915,5.09173124710783,4.02280805504535e-09,1.37535337615273e-07
"THEMIS2",2.32988516881999,2.29416195091514,4.13231490162956e-09,1.4042947914432e-07
"PPARG",2.17961680599828,2.63400974105806,4.13788520498917e-09,1.4042947914432e-07
"MKL1",0.804516815100563,4.72741260586004,4.20376368195527e-09,1.42142646696444e-07
"DCLK1",2.77462558314261,4.21469340013662,4.24541023743767e-09,1.43026941247398e-07
"ODF2",1.27499996120097,3.60535196172459,4.28786958561421e-09,1.4393208779929e-07
"TTYH3",1.7403183319148,3.25633906500032,4.31606284190767e-09,1.44353536571195e-07
"LYN",1.72070884440039,2.03779364618336,4.35066423843217e-09,1.44769570629042e-07
"ADAP2",1.84703719740606,1.72659872043729,4.36502559687814e-09,1.44769570629042e-07
"TGFB1",1.8239004030824,3.69885690915403,4.37555088349072e-09,1.44769570629042e-07
"EVC2",1.7515705464179,1.68550562512769,4.43996817247134e-09,1.46376236428868e-07
"MAN2B1",1.15999585392615,4.44097917247371,4.65869223155256e-09,1.53040526652889e-07
"ITGB2",2.42890192581665,3.06068059054957,4.69271073072111e-09,1.53611392749243e-07
"PGGHG",1.60175441660865,3.73069430859832,4.72761747463559e-09,1.54207197556047e-07
"ARHGEF25",1.57091643366841,2.92984493788468,4.76559868369333e-09,1.54898737497088e-07
"SH3PXD2B",2.20597707931379,3.82087710554318,4.93081943582383e-09,1.5970664635821e-07
"PTPN18",1.14249051240663,4.10769140668192,5.05635874896857e-09,1.63158073206146e-07
"NCKAP1L",2.26477556344307,2.21876792220441,5.07272960786088e-09,1.63158073206146e-07
"RHOC",1.29545266333819,5.31282097307457,5.12117566662613e-09,1.6414434923134e-07
"FYN",1.40860678660207,4.16830511776984,5.21606895529508e-09,1.66607378983837e-07
"MYO1G",2.3663520437095,0.999721378658247,5.40652006912708e-09,1.71911746630475e-07
"ARHGEF28",2.0486876566615,1.71071620071634,5.41938232796753e-09,1.71911746630475e-07
"EMILIN1",1.69383974100044,4.11330741956719,5.96485465636699e-09,1.88567031962067e-07
"BIN2",2.15153779040861,0.890488649542503,6.11956628010686e-09,1.92797666660978e-07
"WDR34",1.5962421613786,3.07979926565875,6.25418874654443e-09,1.96368762990992e-07
"TMEM98",2.04664497323419,2.21868844143769,6.37026450237326e-09,1.9933529363189e-07
"AHNAK2",3.28081511464298,3.81453549481433,6.51540478607765e-09,2.02576087225009e-07
"SLC37A2",2.49405608598051,0.815833510205953,6.51772266339808e-09,2.02576087225009e-07
"SSH3",1.11785138162807,3.5052005126053,6.64063480552875e-09,2.05460499061752e-07
"HSD3B7",2.39987132977427,2.23947180975814,6.65504162273468e-09,2.05460499061752e-07
"XXYLT1",1.33964365697156,1.70130378482186,6.70947649710313e-09,2.06450591815863e-07
"FBXL19",1.09784988995878,2.3182424235745,6.7550703515323e-09,2.06874980812242e-07
"MAP3K11",0.920519302028204,4.86003215616031,6.76809058664252e-09,2.06874980812242e-07
"STK10",1.07978454852419,3.72991704184354,6.91582750319023e-09,2.10693081458578e-07
"ACTB",1.26264131105157,9.33728612899174,6.996569600437e-09,2.12451756518533e-07
"SSC5D",2.70781518696767,3.09916708196683,7.03852568736453e-09,2.13025018426433e-07
"INO80E",0.785036188323536,4.25379715441215,7.06337280150531e-09,2.1307841284541e-07
"TMEM173",1.78993875353158,3.85018406755389,7.11697221809216e-09,2.13559114865925e-07
"CYTH2",0.868439330575552,4.58927984399102,7.1299614747616e-09,2.13559114865925e-07
"THBS2",3.33582461858628,3.67265483397614,7.16493413260607e-09,2.13559114865925e-07
"CHRD",1.38211466520539,3.49541665633736,7.17184764472286e-09,2.13559114865925e-07
"ZNF521",1.46517214579524,3.21390380986587,7.32748586835701e-09,2.17492032317696e-07
