"genes","logFC","logCPM","PValue","FDR"
"POLL",-0.517158010151651,4.87047432321607,1.01608175479382e-10,4.55313139733097e-09
"MGRN1",-0.529869030060608,6.29201185130867,1.09061530388e-10,4.86351201454894e-09
"GTF3C5",-0.432639542357023,5.70328637311266,1.0994288912509e-10,4.87924427650818e-09
"ASCC2",-0.499500328100654,5.87957566526375,1.121461950443e-10,4.94817313521042e-09
"PPP6R2",-0.439283705128714,6.68152725548097,1.12568124622921e-10,4.94817313521042e-09
"GGA1",-0.439301572101184,5.7167328303577,1.24132511678865e-10,5.43065030951468e-09
"CHERP",-0.505852476277862,5.34827895518769,1.25835087236324e-10,5.4791683503703e-09
"INTS11",-0.545191742846476,6.66341080287287,1.26943659075864e-10,5.5014878729075e-09
"DDX51",-0.724020116341376,4.57468035113159,1.31913519275042e-10,5.69015745994353e-09
"SRRT",-0.606239506083712,6.06661654562815,1.37610964467407e-10,5.90831075813316e-09
"ADRM1",-0.713465279695713,7.15350619093634,1.39546333897739e-10,5.96366763060198e-09
"CD36",1.29820254021443,7.9621979855775,1.42804892805494e-10,6.07480168427427e-09
"NOP56",-0.591792887823464,5.92262303602577,1.45677187129232e-10,6.16856015775204e-09
"LSG1",-0.419296515556583,5.22735452948318,1.47335663731163e-10,6.21029914110668e-09
"TXNRD2",-0.564971191511152,4.86641911398667,1.50882620912816e-10,6.33089760748273e-09
"UBQLN1",-0.496327872052358,7.44470224683406,1.60182770059015e-10,6.69071108784964e-09
"WBP2",-0.66901664826698,7.35565845228243,1.61627633194261e-10,6.72065172079379e-09
"ALDOC",2.10669169537049,1.73994849140512,1.64542260563996e-10,6.81116415814462e-09
"L3MBTL1",-0.830761090175265,3.61199789832997,1.68056185313924e-10,6.92556538675372e-09
"CAMTA2",-0.522012940935881,6.58607679868432,1.72786764114585e-10,7.06608935051881e-09
"SDCCAG3",-0.585196984968334,4.80203362023535,1.72997096004469e-10,7.06608935051881e-09
"EIF3D",-0.526872536948745,6.94621750775056,1.75042986446286e-10,7.11815774398972e-09
"OSER1",-0.542340966282042,6.10437864408614,2.07724166755948e-10,8.41009554089542e-09
"SNRNP70",-0.700427764224891,7.99608080420466,2.13196081382804e-10,8.59394335041336e-09
"UBA1",-0.387652896844383,8.18685379858344,2.16286136482919e-10,8.65331637868193e-09
"SLC9A8",-0.562874252479287,5.35891097709067,2.16543828780796e-10,8.65331637868193e-09
"ABCA5",-0.832810551686429,7.51489087077256,2.17879835097639e-10,8.66917568011339e-09
"GTF3C2",-0.423397152134841,5.08066053202307,2.22103971492954e-10,8.79932086202343e-09
"DNM2",-0.384605499692009,7.21191171847898,2.40797266969083e-10,9.49914346748549e-09
"NELFCD",-0.409085137040664,5.5862575899935,2.45906410435971e-10,9.65941308397638e-09
"NFATC2IP",-0.399220998593078,5.42872492239567,2.48485885686766e-10,9.71937801175652e-09
"ORMDL3",1.01624128000266,5.07759641841259,2.50504384624101e-10,9.75698723402987e-09
"PYGL",2.21396965997648,3.19547517877794,2.52262634307078e-10,9.78418645919597e-09
"HSF4",-0.977237539627518,5.4440493240201,2.56911443917296e-10,9.92280141757557e-09
"OLFML2B",2.00966502456719,3.46472458673466,2.60421583184142e-10,1.00164651432201e-08
"ECM2",2.10320299553775,3.59332700254892,2.71092211292583e-10,1.0383619097269e-08
"WDR59",-0.497404875005864,5.36091030206719,2.72810024148743e-10,1.04058970699645e-08
"MLX",-0.436001427896296,5.93739559327117,2.73928392157011e-10,1.04058970699645e-08
"TTF1",-0.553628085870434,4.22488628245934,2.75293520612922e-10,1.0414895445811e-08
"UBC",-1.05522456718916,10.3056684694344,2.77180742744842e-10,1.04434915766434e-08
"FADS2",1.492898162622,3.77544366019843,2.90764349477775e-10,1.09107549188185e-08
"EIF2B5",-0.379842844100729,6.28456642998334,3.15209646582969e-10,1.17579417947941e-08
"AP3D1",-0.468174037175222,7.08661951467131,3.1706400669394e-10,1.17579417947941e-08
