"genes","logFC","logCPM","PValue","FDR"
"ELOB",-0.648816756523924,6.78451486600157,3.16421907424633e-07,6.52348174085497e-05
"UBL3",0.43432279642922,5.77649412859867,3.18011784572065e-07,6.52348174085497e-05
"APOD",-1.26063745083516,8.80213073022293,3.33669303612963e-07,6.69587248185056e-05
"OSBPL9",-0.558023473577586,6.90742808217254,4.15837632910109e-07,8.16722806253876e-05
"TMEM140",-0.877302171530625,5.6453079624356,4.2819077603988e-07,8.23464386171694e-05
"ZNF703",0.760470726990845,7.21639898387619,4.75417401517282e-07,8.95628170082863e-05
"SERAC1",0.417741685023375,3.56153186385049,4.85557831573094e-07,8.96436868650246e-05
"FBXW5",-0.593292525403815,7.88672216588466,5.24321816212547e-07,9.20506072963157e-05
"GPR137",0.716074151191704,3.53380134788066,5.26398475900884e-07,9.20506072963157e-05
"YPEL3",-0.593072302523572,6.43261318501004,5.2851069079241e-07,9.20506072963157e-05
"DNAJC28",0.72576095970507,1.52172591410753,5.49796018146701e-07,9.36606966069814e-05
"TULP4",0.679259532556873,5.61594926497244,5.58047699424112e-07,9.36606966069814e-05
"FOXO3",-0.719139596141939,7.58450269324328,5.75048170146236e-07,9.47905296182126e-05
"PPARGC1B",0.774703468078616,4.79347542359892,6.2192044672195e-07,0.000100718379713865
"ZBTB16",-0.954156912018319,7.02768452552524,6.63917110355306e-07,0.000105665842167066
"EIF3G",-0.516265337270457,7.78388846260589,7.63702339205722e-07,0.000119487055817085
"UNC79",0.893395045474069,1.40692697132692,7.83826340828222e-07,0.000120591682536422
"SMG1",-0.578353156791039,8.44928804230367,8.18600610139608e-07,0.00012387708577375
"PER1",-0.927006794034372,8.4241726488252,8.96129463230303e-07,0.000132826183403289
"SNRPB",-0.434989054561517,5.59574537599943,9.13993191217356e-07,0.000132826183403289
"NUMA1",-0.428610138417244,7.88305116413643,9.20905182299914e-07,0.000132826183403289
"CALCOCO1",-0.428475950822341,8.04284149280026,9.44906699369116e-07,0.000133265261873933
"NR1H2",-0.415040965846726,6.76604025460762,9.65448438347447e-07,0.000133265261873933
"SBK1",0.958480262440694,5.32746713119972,9.78139033004761e-07,0.000133265261873933
"ARHGAP5",0.512485580113263,5.91877998396393,9.85422647425272e-07,0.000133265261873933
"IMPDH2",-0.518095882377202,7.30486120379691,9.9613292918442e-07,0.000133265261873933
"CAPZB",-0.302093689917619,7.62275642215454,1.03706025733768e-06,0.000136758617649774
"PRDX1",-0.502124609863362,7.45507994823844,1.07345784987607e-06,0.000139564639608535
"EIF3B",-0.380578730969407,7.59740702547064,1.11978498742512e-06,0.000143565766929462
"LIG4",0.53867430116676,4.00695524299467,1.14800927615091e-06,0.000145168131892453
"EZH1",-0.392472575975314,6.57911137495109,1.16939612466618e-06,0.000145874265226939
"MAP2K7",-0.40411295261464,6.07741693432861,1.35831101449789e-06,0.000167180919664401
"CRTC2",-0.427954406359304,5.3084444106852,1.39515218760315e-06,0.000169455918996904
"RPS15",-0.588708746211609,8.05590447726687,1.45676027121357e-06,0.000174640961864577
"ARID5B",-0.963349158547006,7.64985243868088,1.48158317271025e-06,0.00017533967009344
"TMEM19",0.526846380880602,4.63448322252388,1.5685163286768e-06,0.000183278154810323
"KIAA1958",0.640497261301579,2.32716490199721,1.66682391874718e-06,0.00019233064492444
"UBALD2",-0.780512090797507,5.91696860519544,1.71107582083149e-06,0.000192821673515006
"ECM1",1.20834449103728,3.38928399716717,1.71285637831551e-06,0.000192821673515006
"SNED1",-0.709952560442362,5.9524810383844,1.9352793337895e-06,0.000215235705183263
"RAPGEF3",-0.994276987401614,5.22828984930602,1.99152735192285e-06,0.000218652107082934
"CLMN",-0.839070220838048,4.67077001008962,2.01337115177656e-06,0.000218652107082934
"MTCL1",1.04000043639334,2.63770019550548,2.05829928337346e-06,0.000218827826506491
"KLF2",-1.12310436718274,5.30137205276955,2.06773237680461e-06,0.000218827826506491
"MTMR14",-0.389714090371697,5.7266922111324,2.08610646003371e-06,0.000218827826506491
"ZNF138",0.570544647996487,2.54206146896213,2.28380671065264e-06,0.000236874379168927
"UBE2I",-0.33253963851836,5.60914378230965,2.44083856907132e-06,0.000250348675901082
"ZFPM2",0.556220204768723,5.0051471738335,2.48267663097693e-06,0.000251841626159869
"SUPT6H",-0.324581449822588,7.31380540378807,2.55888122423183e-06,0.000256750354140044
"TRIM63",-1.07452802937533,9.69663404476958,2.60246605194698e-06,0.000258315743285189
"OLFM1",-1.14685010199561,4.01391333140651,2.7279096562574e-06,0.000267886532307575
"PROB1",0.749516328284826,7.18699155923965,2.79009423841419e-06,0.00027043501331533
"ZZEF1",-0.351917634881192,6.96437503404744,2.81245382713376e-06,0.00027043501331533
"HNRNPM",-0.342720891478781,7.28285721159445,2.93506912377721e-06,0.000279315701872035
"NOC2L",-0.334267207251862,6.3511501338965,2.98202475925237e-06,0.000279346627337805
"R3HDM1",0.560246381783089,5.47334840341016,2.99591768025596e-06,0.000279346627337805
"PDK3",-0.96852368669065,1.32116347974408,3.45297757229803e-06,0.000318744359698831
"TBC1D31",0.531737751891628,2.01145738015618,3.73618711701063e-06,0.00034147270571411
"RASSF8",0.560201401323074,5.29468210179708,3.80216396148101e-06,0.000344095838514031
"GTF3C5",-0.297294044349934,5.70328985408543,3.89177625354345e-06,0.000347877758101904
"GLUL",-0.966347534858763,11.1071390591775,4.03007766011192e-06,0.000347877758101904
"ARHGAP6",-0.66130070628324,4.57230105949897,4.03195907804802e-06,0.000347877758101904
"H1F0",-0.590661246784296,7.680598835771,4.04194167895782e-06,0.000347877758101904
"SPSB3",-0.463113248578492,4.75870926119684,4.05331596185336e-06,0.000347877758101904
"METTL22",-0.493661309496648,5.36178945452961,4.07006801809183e-06,0.000347877758101904
"RTFDC1",-0.25279339879143,6.34849456972648,4.18684993840217e-06,0.000352992415487683
"PCCB",0.520821019935239,5.6149134550303,4.23414536071551e-06,0.000352992415487683
"SQSTM1",-0.54151873457185,9.10009807291341,4.24462768054737e-06,0.000352992415487683
"SCYL2",0.403465125626143,5.35197476737949,4.35811061220995e-06,0.000357301972591221
"MPHOSPH9",0.507513027608744,3.84659521472492,4.37386230124667e-06,0.000357301972591221
"SOX13",-0.715514155567241,5.20620419605457,4.44966063846202e-06,0.000360305415382833
"LAMB3",1.16787779587618,2.78114991112799,4.60059780194351e-06,0.000369287985302092
"C10orf10",-1.24458971759153,6.75826937172519,5.23646236161735e-06,0.000409176495534573
"DDIT3",0.704514575487893,4.01903114594257,5.28638767757961e-06,0.000409176495534573
"SUPT5H",-0.301815596961793,6.96225908899683,5.3198596828512e-06,0.000409176495534573
"DENND3",-0.781288547334199,4.87543120255806,5.3286671127602e-06,0.000409176495534573
"GPATCH8",-0.539834359295422,6.75724780688463,5.34763284740847e-06,0.000409176495534573
"OSGIN2",0.73984921761248,4.62072129736465,5.36918045169068e-06,0.000409176495534573
"NFIX",0.501541488838989,8.75299337636565,5.40781415396143e-06,0.000409176495534573
"AAK1",0.545252283594089,5.75297593208081,5.60122075841078e-06,0.000418140195634378
"DHX16",-0.28496960208641,5.78097035220271,5.61687620611666e-06,0.000418140195634378
"MTHFD2",-0.839128642370261,5.55234364092003,5.83181575641605e-06,0.000430667929979812
"SLC43A1",-0.606622608648605,4.31036751257357,5.88529713307646e-06,0.000430959186636395
"RNPS1",-0.27223201666216,7.18668963513998,5.92913191450787e-06,0.000430959186636395
"TGFB3",1.12443904733801,5.64808757657612,6.45765318557446e-06,0.000455577377024473
"CCDC86",-0.438050137556141,4.16899407623845,6.46105270254527e-06,0.000455577377024473
