"genes","logFC","logCPM","PValue","FDR"
"C15orf52",-0.678300889268286,6.81711874306555,1.06744605967137e-07,6.34079445098224e-07
"RAB22A",0.377661601783209,4.40783009918828,1.08668520805664e-07,6.44568186764848e-07
"CLSTN1",0.494180683868958,5.83653739811447,1.0871257710696e-07,6.44568186764848e-07
"USP34",-0.603480335777426,6.67152392380204,1.08719820907038e-07,6.44568186764848e-07
"FBXL14",0.70105566953651,1.8411070124497,1.09234204217245e-07,6.47202143215267e-07
"MPDZ",-0.505094025155539,5.86084745378862,1.09534201141286e-07,6.48563316699941e-07
"NR3C2",-0.860529376626904,4.54504734066551,1.10073935479071e-07,6.51341345132889e-07
"EIF1AX",-0.655971505074276,6.57466874234256,1.10153031746384e-07,6.51391823222849e-07
"ID2",1.07969715945991,3.39137328231879,1.1288883982636e-07,6.67142689140285e-07
"KIAA0319L",-0.336086408728023,6.34742595046648,1.13794680045312e-07,6.72065701534406e-07
"ITM2C",0.773977197211095,3.9858266993914,1.13896754834709e-07,6.72238455165728e-07
"CLK2",0.502706787476079,4.59611886278398,1.1529449679817e-07,6.80053354596749e-07
"FASTKD2",-0.524362927127226,5.504988586553,1.16635616035365e-07,6.87524502951758e-07
"FAM65A",0.500697793121154,5.72967216233656,1.18327885146855e-07,6.96698247346353e-07
"MRPL30",-0.463336304719269,5.13472544184862,1.18396486293727e-07,6.96698247346353e-07
"BST2",0.913299201405503,4.3188170526414,1.18472566291966e-07,6.96698247346353e-07
"NUDT5",0.628850067104725,2.95545307730328,1.18493797891212e-07,6.96698247346353e-07
"SATB1",-0.751568681483068,6.70086909540456,1.20412499915157e-07,7.07528826681615e-07
"PHTF2",-0.909072653836383,7.19764270114164,1.24087758149399e-07,7.28660366079582e-07
"ADHFE1",-0.786561838063633,5.60888420216431,1.25461341291931e-07,7.36257877600647e-07
"TRIM26",0.500693635583971,4.31706327987102,1.27060721523297e-07,7.45169962122968e-07
"SLC29A2",-0.905453449685819,6.86832631225613,1.27427520939249e-07,7.46846632247751e-07
"RMND5A",-0.57042751083861,7.2540937944396,1.28936458369544e-07,7.55210943660699e-07
"ZNF808",-0.635329078329613,3.06763422204645,1.2910301473163e-07,7.5570699365103e-07
"FILIP1",-0.710917543985476,7.27238120691059,1.29630252507904e-07,7.58312332636538e-07
"RCN1",0.776861730527338,4.8650515224686,1.30044917801569e-07,7.60256261067943e-07
"ZDHHC2",-0.709669492943703,5.03895260231848,1.30607742844797e-07,7.63063338101467e-07
"EIF3J",-0.569760899807166,7.0372337731007,1.32282484887359e-07,7.72359024664902e-07
"MYLK4",-2.15773566591404,5.41796910515772,1.32532869504995e-07,7.72965518122267e-07
"PPP1R9B",0.710725050035356,4.65898163740241,1.32565520014974e-07,7.72965518122267e-07
"EIF4E3",-0.536398168076839,6.40471038525477,1.32637566970607e-07,7.72965518122267e-07
"ARHGAP21",-0.542209375886115,6.38876043862385,1.32835453369664e-07,7.73630328110642e-07
"CDKAL1",-0.483156599447734,4.07370522311455,1.34097073397038e-07,7.80485551404828e-07
"C1orf43",-0.475892788346691,8.03772103764242,1.34219189473333e-07,7.80704056728631e-07
"TNKS2",-0.742721521705845,6.86439975192685,1.35067808375754e-07,7.85145427655278e-07
"SUSD1",1.04572164564118,1.49587182854214,1.35687310017116e-07,7.88250194315919e-07
"IDH3A",-0.656123335397302,5.81318953654959,1.38686476951815e-07,8.05166584114597e-07
"SLCO2B1",1.18848465681269,3.64807181625732,1.40241070834602e-07,8.13680279619241e-07
"CFH",1.46285651603636,5.58989537036386,1.42690383768737e-07,8.27371188799758e-07
"STX17",-0.435740618940712,4.51990274820202,1.4317676348243e-07,8.29670247147713e-07
"METTL15",-0.484800822168486,3.63822509756185,1.43975246708614e-07,8.33773840882821e-07
