"genes","logFC","logCPM","PValue","FDR"
"DPP9",2.20195544204257,7.01395543830089,4.17045667841502e-105,3.8497485598449e-101
"NDUFC1",-0.901866452824964,6.40720125443996,2.14508285068487e-25,6.7496786531652e-22
"GSTK1",-0.589725846845597,6.5220512740799,2.19359072251063e-25,6.7496786531652e-22
"2-Mar",-0.844260537061277,4.09888123976893,7.040355109682e-25,1.62473795043686e-21
"COQ7",-0.609420596871587,4.94829618873388,2.19228258601861e-24,4.04739211030755e-21
"HIBADH",-0.755225728139115,6.37831181768217,2.93504041350248e-24,4.51555967617356e-21
"GLRX",1.14896201035711,7.14421107624603,3.87801360380181e-24,5.11399193952779e-21
"PNPLA4",-0.91803326737417,4.79643935219473,6.21871101325346e-24,7.17561517041784e-21
"PPP1R16A",-0.962355435281981,4.9374540768804,1.79389600919011e-23,1.83993934009266e-20
"HLTF",-0.807612715883399,4.2620292950593,2.43395464758505e-23,2.24678353518576e-20
"FBXO3",-0.754449685444385,6.24212257886253,8.39404718090894e-23,7.04413177517913e-20
"RHOG",0.778255216705626,4.51716183771803,2.19724079941524e-22,1.69022748495018e-19
"MDH1",-1.04096647522292,8.42409891305029,2.44734667921715e-22,1.73780439968104e-19
"SUOX",-0.702336210545982,4.99257689541812,2.67552894024198e-22,1.76412911766955e-19
"NDUFS7",-0.951431486812863,6.91793364973453,3.9882580476359e-22,2.45437400251513e-19
"MRPL16",-0.531740658013207,5.20241977912853,1.12000003602186e-21,6.46170020782361e-19
"PRKCD",1.42980286346785,3.24192380520702,1.93623307462624e-21,1.02571027657626e-18
"UCKL1",-0.648097342691163,5.94016265138896,2.00008503719778e-21,1.02571027657626e-18
"VDAC3",-0.790515493516982,8.30503797386606,4.01386367837519e-21,1.95010397974113e-18
"ALDH5A1",-1.02936924989692,6.04670880276416,4.36347493557387e-21,2.01396185651412e-18
"RGS3",-1.17904775243345,5.10153455190051,7.67894228885043e-21,3.37544363182754e-18
"SCP2",-0.59018008341742,6.53338382864427,4.79582247335043e-20,2.01228351143172e-17
"NDUFA9",-0.826458059312489,6.79526648412899,5.94286979678465e-20,2.38515787365735e-17
"ECHDC2",-0.658909952381517,6.09928612324498,7.23170678063785e-20,2.78149522050283e-17
"MGST3",-0.75051608037918,6.9907109077868,8.98533460060182e-20,3.31774494792622e-17
"CALM3",-0.536412717541595,7.60715844648247,1.59937060739395e-19,5.67838079878981e-17
"SLC2A4RG",-0.705391636251927,6.36073523185061,1.95063728569632e-19,6.66901214231952e-17
"SPAG7",-0.665629728326178,6.80804968040964,2.18372233707414e-19,7.19926460483262e-17
"MYH7B",-1.62074927685492,7.61908381556959,2.79682895015884e-19,8.90259587548837e-17
"TRIM7",-1.11232408363709,6.85968320512525,3.08373069665851e-19,9.48863935361825e-17
"ANKMY2",-0.622732998915156,4.44490930523205,3.89184224245872e-19,1.15889018516569e-16
"FASTK",-0.603785576848345,6.89926290729634,5.00150523203046e-19,1.44277796240229e-16
"PEBP1",-0.586524941844431,8.28868664849222,6.3439785396773e-19,1.77458381514428e-16
"CAMK2G",-0.633434756649549,7.12754826919426,7.1610174000142e-19,1.94421622410385e-16
"PMVK",-0.621679674672408,4.65846810636119,7.41336245010865e-19,1.95522139362723e-16
"SEMA6C",-0.90652118526419,8.52845567008418,7.93991151251279e-19,2.03592564366682e-16
"LYPLAL1",-0.587049172915322,4.06630348633191,8.98880949077233e-19,2.24258649754917e-16
"NDUFS4",-0.592755566708782,6.4245031226739,9.28919932587695e-19,2.25654207834658e-16
"NOSIP",-0.591274688058305,5.84525528331536,1.17011698230255e-18,2.76957688811151e-16
"XPO4",-1.31642741542459,7.67023144220463,1.24446473055938e-18,2.87191348194841e-16
"IVD",-0.577601936201077,6.11555652669026,1.41856019363064e-18,3.19383637741571e-16
"CCDC141",-1.56022609924147,3.95083488970957,1.49239589488783e-18,3.2800729775499e-16
"ANKH",-0.598703277122093,6.86452034493581,1.81919051440843e-18,3.90533666011727e-16
"IBTK",-0.639404434499562,6.44421282321891,3.70954990379834e-18,7.7824670822642e-16
"AOX1",1.55376582426109,4.67701650532154,3.82663988513985e-18,7.8497139510502e-16
"SLC16A1",-0.912436557752266,6.43690166001877,4.1284252733892e-18,8.28467254318603e-16
"CTC1",0.86085138672112,4.32004368192384,4.41666354546194e-18,8.67451514641684e-16
"LAPTM4B",-0.825697760764627,6.90485307887426,5.34709557746126e-18,1.02831331824052e-15
"QDPR",-0.594376856439705,5.42609041276129,6.13414703739452e-18,1.15559818984059e-15
"NIPSNAP3B",-0.944905256328526,4.75737293853748,9.26809766043685e-18,1.71107619006985e-15
"RBL1",-0.860597246407236,3.88581088512195,9.73695130973974e-18,1.76238818706289e-15
"AAMDC",-1.07491651466942,5.10199876886079,1.07635044559893e-17,1.91072903140842e-15
"IL17D",-1.50648347914693,5.99314167756151,1.14792600703124e-17,1.99934056054818e-15
"ACTR10",-0.389995332417404,5.38902321251582,1.31046635280079e-17,2.23060192305999e-15
"PMF1",-0.521823745966323,5.1458324068436,1.3424644606238e-17,2.23060192305999e-15
"COX11",-0.495268926075881,5.38984806349124,1.35319800337297e-17,2.23060192305999e-15
"SLC41A1",-1.04671907611404,6.86957671930648,1.49362043214943e-17,2.41887898406516e-15
"C7orf50",-0.66247532391817,5.37351926853762,1.68051648307364e-17,2.67462890607806e-15
"PPP2R3A",-0.944655912387825,7.29496319875919,1.79920688073179e-17,2.79540798421039e-15
"SLC25A11",-0.812602541581479,7.35539012194923,1.81696976549261e-17,2.79540798421039e-15
"PDE3B",2.16698032943319,1.44616174729237,1.87790963828047e-17,2.84180063458476e-15
"NAGLU",0.835629698831558,3.82076647457243,1.95317465683861e-17,2.90802504149633e-15
"FAM134A",0.531359290208257,5.15753076446421,2.23086404035595e-17,3.26874697722631e-15
"ODF2",0.824638592437158,3.72481066445046,2.80152099205149e-17,4.04075629337927e-15
"BRMS1",0.600330642476392,4.40004117272479,2.8919755611801e-17,4.10705021619285e-15
"TXN2",-0.523046736095631,6.51366681575321,3.19723399284784e-17,4.45535859059631e-15
"CS",-0.666895405446208,8.97315202826393,3.2337669328345e-17,4.45535859059631e-15
"RSPO3",-1.33659141071533,4.74245512361675,3.54052115543044e-17,4.80625746849682e-15
"SLC29A1",-0.72469934173471,6.78996700169306,3.72957895605476e-17,4.91951875072964e-15
"MAOB",-0.978899762764446,6.64746277720193,3.73897251566479e-17,4.91951875072964e-15
"GRHPR",-0.455694617034788,6.46845363014387,3.7838352432218e-17,4.91951875072964e-15
"DYNLL2",-0.550072285900795,7.67885814396372,4.95876761317677e-17,6.35755331072705e-15
"EID1",-0.446467023630967,7.19937525273727,5.16162472759633e-17,6.52698052882764e-15
"SBK1",-1.11448917130535,5.32746513749831,5.73990677845164e-17,7.16014587457934e-15
"ECHS1",-0.565069866476412,7.2740355046469,6.16994305429307e-17,7.5939659112239e-15
"BZW2",-0.827121169331753,7.42991606279795,6.91953194003412e-17,8.4044999129546e-15
"VGLL2",-1.3761448960888,6.54569604450267,7.58306271043077e-17,9.09081193246577e-15
"CHD4",0.467671218984902,6.7390609935239,7.9325497744073e-17,9.38786755994279e-15
"RBFOX2",-0.579737723010298,7.40294574208545,8.25833919459332e-17,9.64971254497354e-15
"IRAK1",0.583174895469143,6.61767578551511,8.47885858363693e-17,9.78354294819406e-15
"MPC1",-0.798467176899469,6.33208842501859,9.75404276393227e-17,1.11159961424517e-14
"PDHB",-0.60196749703985,6.99637526031711,1.02872007008708e-16,1.1526198235774e-14
"FITM1",-1.10605813267433,6.81454570092708,1.03637141541462e-16,1.1526198235774e-14
"HMGCL",-0.509621542715331,5.31330292282535,1.0516082379843e-16,1.1556423386706e-14
"GPT2",-1.23583011357505,7.43051081823357,1.08541324214091e-16,1.17875878096503e-14
"SIRT3",-0.522770381582532,4.87484801904974,1.14772394680647e-16,1.23193485499658e-14
"ACADM",-1.07673727542928,7.82649136123066,1.19730475555685e-16,1.2703816320167e-14
"CNNM4",-0.836810575568568,5.58927079415794,1.28299136997133e-16,1.34398131868467e-14
"GYPC",-0.827954452071798,6.08888801173247,1.29578959335864e-16,1.34398131868467e-14
"NDUFS8",-0.808798962756728,6.89060503381533,1.4690143032159e-16,1.50671900366511e-14
"KLHDC3",-0.727185123899203,7.35039910996867,1.49594353191557e-16,1.51136197811373e-14
"NDUFA13",-0.76834477283852,6.32692292003814,1.50628644769216e-16,1.51136197811373e-14
"NDUFB7",-0.738945266086193,6.92230396684795,2.05666419012992e-16,2.04140506871927e-14
"RASGRP3",-0.783546186689359,4.91365888124353,2.09065934317646e-16,2.05307195711297e-14
"C14orf159",-0.599202512845061,7.10139813914875,2.35233042641749e-16,2.28572233329051e-14
"ITGB6",-1.38827591267416,6.03485024663566,2.54215028629027e-16,2.44443638466099e-14
"VWA8",-0.883245314258528,6.39354358137045,2.80910186632699e-16,2.67328034309943e-14
"TRAF7",0.480565141708675,5.22764200206238,3.31932748215733e-16,3.12660326406064e-14
"MDFIC",-0.781658440280278,4.65737346438602,3.38369220822703e-16,3.1427903802983e-14
"BIN3",0.707712411829377,3.03240008209359,3.40460446354491e-16,3.1427903802983e-14
"PLN",-1.16958705267586,8.40616001652544,3.69636308279928e-16,3.3783294670614e-14
"ARHGEF6",-0.877883347451978,6.74103353009918,3.93564301606743e-16,3.56175692954102e-14
"SEC31B",-0.804491656114001,4.97759803537258,3.98741876577958e-16,3.56763258171516e-14
"TMEM143",-0.898597422517072,6.0415792748778,4.01943222292684e-16,3.56763258171516e-14
"SMCO1",-1.6745179696035,5.33860165546161,4.3852788359185e-16,3.85528656517749e-14
"GSTA4",-0.538043047438511,3.8610811357425,4.51113225039409e-16,3.92851526447055e-14
"SDHA",-0.648873355754449,8.23272975073979,4.57390259558457e-16,3.94595279063936e-14
"ATP5A1",-0.749873670719243,10.1199772911104,4.64122974569179e-16,3.96696220208157e-14
"DECR1",-0.607031280759296,6.31052334276402,4.83810803185597e-16,4.09730048092317e-14
"DUSP28",-0.68153491806988,4.10967434258989,5.78055909810102e-16,4.85094009405186e-14
"ATP5O",-0.723732776317703,7.58156267181855,5.94776071025698e-16,4.94628640688127e-14
"RAB5B",-0.340681733787036,7.40441808452087,6.07941256512423e-16,5.01063012398766e-14
"RNF213",0.637787200484007,6.84580914776294,7.42582529924802e-16,6.06617640153615e-14
"TCOF1",0.470076362693291,5.44743250309682,7.77610893434502e-16,6.25049011545743e-14
"CNOT9",-0.368883145160501,4.73890673625666,7.78687426365079e-16,6.25049011545743e-14
"EXOC6",-0.699443686419374,5.3791402294223,9.04583762402931e-16,7.19845923339781e-14
"TMEM183A",0.451117279391867,3.97156899308133,9.27967517018299e-16,7.3214257688854e-14
"LDHD",-0.859340646347282,6.06121287305453,9.55020530109363e-16,7.44939225268664e-14
"EML1",-0.686145571803132,4.94356910806613,9.6032680973861e-16,7.44939225268664e-14
"GSTM4",-0.547537214758949,5.50494214927449,1.01749253336278e-15,7.82706131289321e-14
"LDB3",-1.00860343074891,11.0581632873751,1.16449923111053e-15,8.88387801849695e-14
"ANAPC16",-0.470447028417553,7.42930245174014,1.23066057983893e-15,9.31166214138783e-14
"CLASP2",-0.53129719498444,6.42106974883011,1.24919174991043e-15,9.3750317426205e-14
"NDUFA10",-0.528841902203524,7.44523393686506,1.28958398102713e-15,9.60012074908182e-14
"SCN2B",-1.35489810961708,3.29779682180239,1.48882445038278e-15,1.09946708011867e-13
"NAP1L1",0.450717685093989,8.36472200121936,1.50828794410765e-15,1.10500047714744e-13
"TTC3",-0.536841115294477,6.76762896261618,1.52644262332125e-15,1.10949542172271e-13
"TRAK1",-0.602271758955519,7.65262910092487,1.58753611898626e-15,1.14488639955954e-13
"LRRFIP1",-0.475309937814582,7.61234368901303,1.68667552869063e-15,1.2047350568721e-13
"PLEKHM1",0.58087479766794,5.13367744074735,1.69662612277513e-15,1.2047350568721e-13
"NREP",-1.14915444220664,4.87119671983361,1.76234076113613e-15,1.24184485237005e-13
"TP53INP2",-1.01216965266933,6.63179667911432,1.85193296342386e-15,1.28990939285892e-13
"BAZ1A",0.720848964966221,4.64025871529343,1.85849798776119e-15,1.28990939285892e-13
"ANXA6",-0.409898026941507,8.05817010630461,2.53326194536579e-15,1.74511500131878e-13
"GNAS",-0.44570647527285,10.3652471396929,2.68714001906791e-15,1.83740663081599e-13
"GSTM2",-0.596005000694109,5.46933511393993,2.84534692529151e-15,1.93127922554162e-13
"SIRT7",0.630140517888257,2.96824688538529,2.9627422760867e-15,1.9962827701136e-13
"SATB1",-0.805761123252026,6.82415487569531,3.13940150171295e-15,2.09749336343151e-13
"ZNFX1",0.450022322701726,5.8806731165897,3.15839646318903e-15,2.09749336343151e-13
"PDLIM2",-0.988820830411651,5.38765767484965,3.37170995857658e-15,2.22316104483003e-13
"SF3B2",0.426046493192151,6.88428436784963,3.6058231328341e-15,2.34588555744269e-13
"NDUFB8",-0.582075913177817,5.79896412110325,3.60866373260603e-15,2.34588555744269e-13
"ABHD18",-0.616295806987666,4.37130700845155,3.67219408942357e-15,2.37049116359923e-13
"ANO5",-1.16805339757386,7.16820496755242,3.76075080374646e-15,2.40740259156524e-13
"HGS",0.470385763198283,5.95193281444164,3.78153369924125e-15,2.40740259156524e-13
"FAM162A",-0.525986134103465,5.9568969821138,4.02321707231985e-15,2.5437203283962e-13
"PLA2G12A",-0.504796789507132,5.46185714999164,4.27122889123649e-15,2.66920033006401e-13
"CRY2",-0.574767860069069,7.41657688657021,4.2861809274468e-15,2.66920033006401e-13
"ATP5L",-0.591688291595039,6.68418827742199,4.30842648878277e-15,2.66920033006401e-13
"GLRX5",-0.581114422490845,6.1123043124531,4.54118325056482e-15,2.79464417239759e-13
"SIRT2",-0.726458886403599,8.05114048811742,4.6872950738582e-15,2.86545833289967e-13
"TTC13",0.430242917764711,4.16837099672616,4.86201671434656e-15,2.9527155454035e-13
"SDHB",-0.696212971515761,7.45629440836414,5.31563031486548e-15,3.17632972007813e-13
"MIEF2",-0.6775671402754,5.10635473263746,5.34371383634244e-15,3.17632972007813e-13
"ENDOD1",-0.655385374448544,6.63625812489958,5.35281832524498e-15,3.17632972007813e-13
"MFN2",-0.759967932444527,8.88005351951196,5.36786303035628e-15,3.17632972007813e-13
"IL11RA",-0.697053215369478,4.05742151700824,5.61596309574492e-15,3.30197167750455e-13
"MED15",0.482476935093389,6.29500570363591,6.12860594744285e-15,3.58057984182563e-13
"SDHD",-0.589551699735305,6.82976860957246,6.21595004638095e-15,3.59776402728638e-13
"TMEM159",-0.956009141073003,6.175672561323,6.23596841475269e-15,3.59776402728638e-13
"NFYC",-0.330182830955211,5.93576507176407,6.31880798684707e-15,3.62291406997424e-13
"CDK9",0.522385350213414,5.08350255004998,7.07021345924536e-15,4.02235986652143e-13
"NLRX1",-0.545200874216001,5.15250556779161,7.10263956497664e-15,4.02235986652143e-13
"SUCLA2",-0.748919855824767,7.30109379289385,7.48192559475073e-15,4.21132043689903e-13
"TRIM26",0.474080956826371,4.43915525630337,7.72186587226972e-15,4.32003296163163e-13
"NFIX",-0.553051830070756,8.75299226240114,8.3609445973704e-15,4.64939033604374e-13
"MTFR1L",-0.586232749883422,6.9375661438024,8.48812665897121e-15,4.69185013107564e-13
"SCAMP2",0.543528709685423,5.24689702069015,8.82819498680247e-15,4.85077785256986e-13
"PRDX2",-0.56552917604076,7.52654250132136,9.8348034259253e-15,5.37189765826725e-13
"MRPS7",-0.544309616900089,6.58829351839743,1.01172658078502e-14,5.49367533366264e-13
"TECR",-0.635010639719914,6.86761606311219,1.07575769240398e-14,5.80720424478428e-13
"TOB1",-0.695249317374677,6.9048324803752,1.09605187280654e-14,5.85702530017724e-13
"FADS1",1.27901530276599,4.75062559424916,1.09767671642364e-14,5.85702530017724e-13
"ABCB4",-1.1958211551687,2.99613542163151,1.15348044591971e-14,6.11941264154302e-13
"CLCN1",-1.11387296346325,5.43188321794564,1.19352921618624e-14,6.29569611120867e-13
"RTN4",-0.587235430648675,8.94379472200338,1.23144112196984e-14,6.43108120126975e-13
"C9orf3",-0.648942239349632,6.41745346060971,1.24837335116142e-14,6.43108120126975e-13
"N4BP2L2",-0.402037298116288,6.96887796034702,1.24943856549309e-14,6.43108120126975e-13
"PTCD3",-0.529019088023799,6.82782744473907,1.24985656531446e-14,6.43108120126975e-13
"COQ6",-0.551316081876015,3.8961382843074,1.25402948351051e-14,6.43108120126975e-13
"GOT2",-1.05199150756274,8.80403760737321,1.27447021786118e-14,6.49951938358321e-13
"MYOT",-1.18507950091266,10.2847577106995,1.28145653538311e-14,6.49951938358321e-13
"ECH1",-0.740937537800091,8.51622292755018,1.3500977899472e-14,6.81024737650415e-13
"GAS2",-1.53424361934777,2.45455969367192,1.50143050772584e-14,7.53230459664081e-13
"ATP5G3",-0.792002156453251,8.00484124102165,1.50956164053575e-14,7.53230459664081e-13
"CD163",1.46024459207783,4.43271333614836,1.53539129984207e-14,7.61999843486135e-13
"HSDL2",-0.715153230799291,7.55507481955826,1.80174721829577e-14,8.89407945031456e-13
"LMCD1",-1.16995111419648,8.35684524516612,1.85944236178804e-14,9.13005980939649e-13
"PPA2",-0.476683894983928,4.96186175388447,1.92125669346633e-14,9.34102696076595e-13
"ALDH1A1",-0.792829881855809,5.92590018810494,1.92264664992474e-14,9.34102696076595e-13
"SOD2",0.901546223315781,11.6749306723275,2.0262487033112e-14,9.79282815720717e-13
"UQCRC2",-0.66679036504185,8.9216493357153,2.0682008819114e-14,9.94352205256465e-13
"ZNF765",0.655175269280129,2.38090866937131,2.08131551191399e-14,9.95472719713888e-13
"RCSD1",-0.788337566903599,6.33746819472222,2.21245379338085e-14,1.05274025601539e-12
"PTPA",-0.564750423844442,7.01074873774183,2.48317255347907e-14,1.17549568416232e-12
"NDUFV1",-0.625603937284741,8.21255231146279,2.51051603736951e-14,1.18237620106928e-12
"COQ10A",-1.06577482456627,6.77471022274877,2.56766905394824e-14,1.20315497649727e-12
"GPRASP2",-0.573727039508447,3.14275986257325,2.86048142066108e-14,1.33359111081426e-12
"SDHC",-0.599059365192958,7.22087494581285,2.95279652624822e-14,1.36860910825982e-12
"ZNF76",-0.467419543860946,5.6523667229734,2.96524560342285e-14,1.36860910825982e-12
"PKIA",-1.03921149472401,8.89474634280703,3.09102313036841e-14,1.41616704044028e-12
"PHF14",0.584772570909514,4.23337023842866,3.09896806596184e-14,1.41616704044028e-12
"LRRC20",-1.03550974226392,7.90944728860463,3.12108211371811e-14,1.41924674836117e-12
"C3orf18",-0.686262978611166,4.66603852091902,3.30801416350539e-14,1.49687640898619e-12
"OCIAD1",-0.342511948873288,6.80492009390111,3.56750854779878e-14,1.60642299535271e-12
"MYLK3",-1.54612774592712,5.99519076445554,3.63540090933256e-14,1.62373528908342e-12
"TXNDC12",0.480071255597148,3.6505400356501,3.64535262918375e-14,1.62373528908342e-12
"SUCLG1",-0.578821457433567,7.06394722384718,3.67522011413225e-14,1.62373528908342e-12
"TAZ",-0.455729011971774,4.93689778204797,3.6850396370896e-14,1.62373528908342e-12
"SLC30A9",-0.403076992159978,5.92273785260905,3.6939054350289e-14,1.62373528908342e-12
"ZNF331",-0.9894547227439,4.59398501476294,3.86974332509484e-14,1.6929668546896e-12
"NDUFA8",-0.599357223365201,6.12015316665314,3.89812098261416e-14,1.69733749011846e-12
"UQCR10",-0.679332194601482,7.1867053324859,3.92281470519612e-14,1.70007054195612e-12
"C2CD2L",0.410869403666753,4.27747120762212,3.94757423403727e-14,1.7028064371214e-12
"ATPAF1",-0.64106402484842,7.25135056655367,4.15407220326591e-14,1.7835460701557e-12
"NDUFAB1",-0.668143963586553,6.77783374028971,4.29384859183168e-14,1.83502390514807e-12
"PCCB",-0.551367059672449,5.61490965823094,4.4531468171758e-14,1.89433171748156e-12
"ARL1",-0.332863482804641,5.8284012111443,4.50672544710662e-14,1.90832947716703e-12
"PCBD2",-0.603396522944836,5.00299718682807,4.63067690629389e-14,1.94356326325648e-12
"PEX19",-0.453481498199794,6.24168698016603,4.63204330967855e-14,1.94356326325648e-12
"GPX3",0.893448369082336,8.66949421140568,4.66761580314264e-14,1.94962721623573e-12
"DCLRE1C",0.678725885293258,1.92569308371662,4.90843584984251e-14,2.04098069053586e-12
"AKR7A2",-0.422234519413717,5.0204084249475,5.03222901777499e-14,2.08307202076596e-12
"TPI1",-0.786712133767343,9.57916418656097,5.10581427532541e-14,2.10409694533611e-12
"R3HCC1L",0.391280883097026,3.57171291616017,5.63612729065465e-14,2.31231515644591e-12
"CARS2",-0.420960045240902,5.50624529713699,5.86863184194488e-14,2.38951682210467e-12
"AIG1",-0.857332500542566,3.61441043002878,5.878799016822e-14,2.38951682210467e-12
"RASL12",-0.835774151250793,3.98798527177226,5.9019590016235e-14,2.38951682210467e-12
"CYC1",-0.711413325402268,8.14627619050491,6.0049147749352e-14,2.4205837680099e-12
"KLHL13",-0.777609137623181,2.13328253457979,6.04647690686711e-14,2.4267403620561e-12
"KLF12",-0.624778681493728,4.64146637271222,6.46541128115183e-14,2.58364552105249e-12
"MPP1",-0.466527992056882,4.4482191247002,6.56602834161374e-14,2.61254343195847e-12
"ALKBH7",-0.679056616912519,5.76465492179951,6.67687085973834e-14,2.64327224955856e-12
"DHX8",0.281056590011302,5.15222652637643,6.70052763943995e-14,2.64327224955856e-12
"CPTP",-0.789726770972627,5.37077329490975,6.83113897464759e-14,2.68332952659455e-12
"ITPK1",0.593501317730128,5.50415739959191,7.16348521715716e-14,2.80195474743974e-12
"CDC37",-0.435193584671646,7.79532483607661,7.52636731007199e-14,2.9314724320369e-12
"NUCKS1",-0.454223223624743,8.1211826347129,7.61324390114895e-14,2.9528510273742e-12
"KIAA0922",-0.683363495415138,5.46571625206788,8.36107234122636e-14,3.2237720111839e-12
"TMEM214",0.474400452540228,5.55482820090075,8.3898594262633e-14,3.2237720111839e-12
"LRRC39",-0.96376003924263,7.27680742533515,8.41652101284064e-14,3.2237720111839e-12
"CANX",0.379470765500813,7.82660808485564,8.56404465361198e-14,3.26672298336744e-12
"LRP3",-0.601286031171569,5.15463826118068,8.71537356632189e-14,3.30841446674529e-12
"PLCL1",-0.989305158823076,5.33844418187847,8.74502361483969e-14,3.30841446674529e-12
"ACSS2",-0.532614477442188,7.3407427459806,8.98595432409765e-14,3.38568752513247e-12
"ATP5C1",-0.552670945426334,7.92333718114764,9.29995497040726e-14,3.48975139560282e-12
"SMARCA2",-0.408722880371192,7.08817153288327,9.46065580838668e-14,3.53568071932055e-12
"PDP1",-1.02951990381308,5.3793224806421,9.6849753630704e-14,3.5905179615341e-12
"CCDC137",0.541636407606975,3.35858733292132,9.68518007173644e-14,3.5905179615341e-12
"NT5C2",-0.688901027508621,5.93368482394451,1.00864252260925e-13,3.72431165048241e-12
"C14orf2",-0.600357643130518,6.53731685093597,1.07251146064071e-13,3.94436386182247e-12
"ACAD8",-0.369285008346034,5.3926548944504,1.1124049284105e-13,4.07484519609419e-12
"ADAMTSL5",-0.851393252696121,3.84006557955454,1.12592394587817e-13,4.10806480015865e-12
"DHRS7",0.510366895152833,7.80668836616714,1.16811960229799e-13,4.2452409640995e-12
"FBXO40",-1.17409027063797,7.96981873033132,1.21325396949081e-13,4.39197936955673e-12
"FAM127A",-0.596759137573974,6.77469367989027,1.24799551544546e-13,4.50009632932699e-12
"SLC25A12",-0.814945119632285,7.56617385697821,1.30402596032486e-13,4.68383799212405e-12
"ITGB1BP2",-0.935669312515388,4.26206242103642,1.31550145924447e-13,4.70674184894793e-12
"CDH13",-0.57220902633546,6.10209142355602,1.41096378969141e-13,5.02880569213956e-12
"CHRNA1",1.46630098905528,6.9078160030975,1.48015277672077e-13,5.25511164688823e-12
"ABHD17A",-0.481053662239544,5.36616322899936,1.51639124873273e-13,5.36314468086278e-12
"MLH1",-0.350084077185764,5.72729221879219,1.56561393657244e-13,5.49724228204063e-12
"C17orf75",-0.424853051177386,3.8038940383647,1.56621679143829e-13,5.49724228204063e-12
"TMEM52",-1.12958016814432,6.51636474671284,1.59044454491856e-13,5.56113393717546e-12
"SIRT5",-0.568038414792463,5.21309223900109,1.5977930985953e-13,5.56574645023896e-12
"MYOZ3",-1.03825198378837,7.26596163612144,1.67217944407482e-13,5.80296558205063e-12
"C15orf61",-0.671260237334142,4.62867884303619,1.84490078496466e-13,6.37838170262501e-12
"FAM210B",-0.44830544660366,6.69909453210777,1.99884485471173e-13,6.88482718427014e-12
"ANP32B",0.581443181844617,5.94604524202311,2.04180922860144e-13,7.00666951272114e-12
"MRS2",-0.558674553676801,5.66782178920412,2.05822550662509e-13,7.03684431542822e-12
"LINC00998",-0.532718408973349,5.36611894423956,2.0671319932274e-13,7.04121602563917e-12
"PTGR2",-0.580457115271126,4.76712333897101,2.09067071005411e-13,7.09521372224613e-12
"ATP5F1",-0.537802539997751,7.7316585560984,2.10338563897109e-13,7.11221715507038e-12
"DZIP3",-0.492509115679001,4.72944173352482,2.18256017798567e-13,7.35299744634516e-12
"PAIP2B",-1.2350154472683,6.63269321663346,2.24627108826815e-13,7.54011942392847e-12
"ATXN7L3",0.375238587487124,5.11777001529104,2.28752747388555e-13,7.65078482298459e-12
"ZNF598",0.455143029699647,5.20089190422904,2.31577285728922e-13,7.71729214643926e-12
"SEMA6D",-1.00980009296235,4.1102175061539,2.32975321016384e-13,7.73595391475626e-12
"ATPIF1",-0.571807972347216,6.62778435171016,2.36465978698124e-13,7.82371845649599e-12
"PDK2",-0.789786147084937,7.02027139748285,2.46830081309956e-13,8.13745885918644e-12
"RILP",-0.676846111501158,5.33359284850148,2.49938251389398e-13,8.2082519222908e-12
"UBB",-0.530342640400966,8.18950870402761,2.51520802905724e-13,8.2082519222908e-12
"TARS2",-0.426998413745108,5.35513002906162,2.51645032391756e-13,8.2082519222908e-12
"FH",-0.554898150824042,7.18062966983476,2.53041758284525e-13,8.2247481363537e-12
"LIAS",-0.552587483985975,4.29512561581095,2.62704493240388e-13,8.5088602705334e-12
"NDUFB3",-0.685962897675153,6.287758006115,2.85505933145922e-13,9.21505338765737e-12
"USP3",0.519626048406949,3.91816304130297,2.94410493249099e-13,9.4693493490677e-12
"CELF2",0.656747031354599,5.93247556922673,2.98038465093908e-13,9.55275371972871e-12
"ERRFI1",1.12486559987827,7.31825237294962,3.17371964149379e-13,1.01283623234459e-11
"IGF1",1.11446992861352,2.73879663657085,3.18191428209219e-13,1.01283623234459e-11
"FKBP3",-0.685744396050828,7.25698690099671,3.2622226999926e-13,1.03483085029662e-11
"WDR62",-1.37088857902576,5.48570837688105,3.43331773751786e-13,1.08537520667902e-11
"NDUFS1",-0.7365863790928,8.63913315821948,3.57352733103708e-13,1.12584405436189e-11
"CTSD",0.608622031423379,8.38478469159258,4.21302487495743e-13,1.32280383063715e-11
"HSPB6",-1.09550579821815,9.5433454864191,4.29043070006316e-13,1.34254121329773e-11
"ATP5J",-0.646220566408899,7.31932868734958,4.55681818308944e-13,1.4210806975709e-11
"ACOT11",-1.33332878955418,3.73027400453634,4.63017431495436e-13,1.43909559263783e-11
"MYOZ1",-0.937027182234034,10.9777528793473,4.79032154920572e-13,1.47932178633512e-11
"PCYOX1",-0.65858500527841,6.67526441315025,4.79165002831979e-13,1.47932178633512e-11
"SPG7",-0.349699338961326,6.75364977679351,4.84906275359731e-13,1.49033882815299e-11
"FAHD2A",-0.388483198268506,4.81213560714987,4.85962503817627e-13,1.49033882815299e-11
"CTDP1",0.435098269344829,4.26407017109331,4.88035784497602e-13,1.49174116778059e-11
"NTPCR",-0.432340648785402,5.49493581324283,5.30422505009808e-13,1.61497316010407e-11
"TNKS1BP1",0.710940432936161,7.43356589446221,5.31851197780997e-13,1.61497316010407e-11
"PROX1",-1.08285384020581,4.16542881567104,5.42492230977757e-13,1.6418838636576e-11
