"genes","logFC","logCPM","PValue","FDR"
"NPRL3",-0.0079929151603561,5.31078483115508,0.847114959093048,0.8654917750291
"ARHGAP19",0.0115158028033098,2.58748765474161,0.847918342370677,0.866216712972966
"ZNF566",-0.00743268051751366,2.94144910204978,0.849602852070493,0.867841532307483
"FGFR1",-0.0171786158106721,5.93119725151597,0.853256839612415,0.871477526716332
"NEMF",-0.0114754363804594,5.66098663666079,0.853667137480068,0.871800126792622
"HELZ",-0.00774033117697968,6.23183305692877,0.855160834527988,0.873228945080515
"LIG4",-0.00973501092169413,4.00695524299467,0.856077116482654,0.874067897605506
"RAB11FIP1",0.0125523897503296,3.43648994289826,0.85626779984959,0.874165899182876
"DGKD",-0.0167543647218111,7.67234852674077,0.856867115549673,0.874671608101406
"ARHGEF16",0.0250353389797072,1.22727169380478,0.856952662080936,0.874671608101406
"SUSD1",-0.0195962569541628,1.457235192718,0.857333217026778,0.874963286497976
"PLXNA2",0.0110441733294633,5.95441517121672,0.857864517339561,0.875408728671401
"ADGRA3",-0.00953154910041977,5.71144124314797,0.858086522512413,0.875538486715163
"DIABLO",0.00985659074891515,2.92527227759265,0.858381844183608,0.875743015435332
"CBFA2T2",-0.00677562046475495,4.84311949783719,0.858854608793609,0.876128510749675
