"genes","logFC","logCPM","PValue","FDR"
"SLC4A4",-0.577042613665304,2.38248190825066,1.8259141874122e-07,1.01720059529282e-06
"ZDHHC18",0.371229542902394,3.9534348427976,1.83499078498794e-07,1.02164052691337e-06
"ILKAP",0.217624394610208,5.00681305086866,1.8450863304477e-07,1.02664206849685e-06
"FGD5",-0.721136067797834,3.91937968641762,1.85004640595987e-07,1.02878182972383e-06
"SERINC5",-0.601094848228835,2.80711721271782,1.85909620706608e-07,1.03318228368294e-06
"RALGAPB",0.177460240446367,5.85128590366381,1.86019819681621e-07,1.03318228368294e-06
"COPB1",0.233438023030828,5.74486185505068,1.87478789808462e-07,1.04065947608052e-06
"AMFR",0.2793778607869,7.82215994442169,1.8917409975305e-07,1.04943877092572e-06
"PPP4R2",0.253329821562652,5.71683314310945,1.90340497311808e-07,1.05527515356474e-06
"TRIM21",-0.647741729614964,2.36814719821062,1.93396406154526e-07,1.07157396471335e-06
"RIOK1",0.305075526296497,4.17776114201325,1.95347937538483e-07,1.08173773930278e-06
"RASD2",-0.646911912473137,4.15268468755243,1.95721046686677e-07,1.08315406592609e-06
"TGFBRAP1",0.211028685217196,4.98365904896452,1.96725810331095e-07,1.08806228589954e-06
"ACAA2",-0.383212236020637,6.88913054848983,2.00690084556816e-07,1.10932345541555e-06
"FBL",0.362997369993269,5.59122543053941,2.01359666350793e-07,1.11235851590914e-06
"TLN1",0.305830262042772,8.38299045337922,2.02331739129739e-07,1.11705997841305e-06
"TPM2",-0.621690251112195,13.2319946651375,2.03971267579673e-07,1.12543859595216e-06
"ZNF862",-0.420243537089093,3.58108679616074,2.04591828815792e-07,1.12788269154117e-06
"NDUFA13",-0.466487145340242,6.32692292003814,2.04658596937651e-07,1.12788269154117e-06
"ATP6V0B",0.307937576833013,5.80099258037482,2.05360480728266e-07,1.13107553556242e-06
"SSBP3",-0.386466509926548,5.18106549219904,2.0636765860525e-07,1.13594505461244e-06
"PFKP",0.795603283187986,5.83951058492664,2.11228407344177e-07,1.16200800249946e-06
"BROX",0.221148121381204,4.96892276585953,2.14532256179281e-07,1.1794802005902e-06
"TSC22D4",0.361496657456802,4.63965105771325,2.16038875075368e-07,1.18705646179805e-06
"GCC1",0.259406028908262,3.84895989290162,2.18071402753406e-07,1.1975116709201e-06
"TEPSIN",0.362808842744306,3.04512844249684,2.18803183750889e-07,1.20081580808826e-06
"DYNC1LI2",0.248188873175209,6.3427738736708,2.19065806013687e-07,1.20154275419629e-06
"HAX1",-0.323381099378878,6.69375087836556,2.19959569145544e-07,1.20572849333879e-06
"CCDC93",0.237894166089539,5.53573142770621,2.21608227605313e-07,1.21404483621641e-06
"FURIN",0.281565650685671,6.52383135241755,2.22162448500466e-07,1.21635917088244e-06
"ZSCAN26",-0.311298927219856,3.53215423633174,2.22373791392592e-07,1.21679458704506e-06
"LGALS9",-0.843981490608819,2.46463861631171,2.22862466249455e-07,1.21874610541986e-06
"GAPDH",-0.655589234221126,12.759641157652,2.2440503479382e-07,1.2261650447176e-06
"THY1",-1.4378880352559,2.85763269684618,2.24484771484427e-07,1.2261650447176e-06
"HNRNPA1",0.306227496235695,8.38468025977397,2.25284905537085e-07,1.22980778415898e-06
"MRPS25",-0.296962012078437,6.41025461848034,2.26688288101695e-07,1.2360194005331e-06
"WEE1",0.596178550011134,4.03961174202663,2.26690590954668e-07,1.2360194005331e-06
"ERMP1",-0.329701767694895,4.43174589397162,2.29727321503237e-07,1.25183760613718e-06
"UIMC1",0.220626009081998,4.79425488832107,2.30192168904859e-07,1.25363062605354e-06
"IAH1",-0.284018292871817,4.68283371859819,2.31118783257965e-07,1.25793483977257e-06
"BLVRA",-0.305625107108875,4.75650843767258,2.31800958582904e-07,1.2609043303941e-06
"SLN",-0.710002472022529,10.3524737599698,2.32420114649491e-07,1.2635277257535e-06
"MB",-0.752131958165066,13.5058782664662,2.33357359403186e-07,1.26787627113055e-06
"CD36",-0.627502219667727,7.96219884526136,2.33878494911254e-07,1.26996022736811e-06
"PLD2",-0.642241414498378,3.24361717252207,2.36064333780069e-07,1.28107575845022e-06
"CDK5RAP3",-0.452289565653476,5.01652694552406,2.39159121352746e-07,1.29699917976418e-06
"ACSS2",-0.358647880982184,7.3407427459806,2.39279558351035e-07,1.29699917976418e-06
"AFF4",0.300534300071565,6.86234012070155,2.40185805635569e-07,1.30114740130396e-06
"SPATA20",-0.49019583459679,5.36964698836737,2.40445506850707e-07,1.30179030717823e-06
"PTGFRN",-0.871467887539813,3.46565280446387,2.41453645608319e-07,1.3064821820694e-06
"NYNRIN",-0.633831252041693,3.49385628059593,2.42432559202852e-07,1.3110105178685e-06
"DHRS7B",-0.307655673122686,4.77079716827052,2.44656443653824e-07,1.32226207925553e-06
"CYB561",-0.784540070023169,2.42669151689671,2.45535883599911e-07,1.32623858485125e-06
"NAA38",-0.450326711782763,4.85302444164133,2.48686920427338e-07,1.34247307746477e-06
"GLT8D2",-0.835481701814296,1.71065713774202,2.50792290480678e-07,1.35304712649161e-06
"RAB1B",-0.244920432778848,6.82304554103733,2.50942955298437e-07,1.35306917077095e-06
"CBLB",0.48051084866649,4.80750891261728,2.52685659965102e-07,1.36167036026728e-06
"SEH1L",0.235948637608831,4.68988555576629,2.53035260969939e-07,1.36275874796587e-06
"TFE3",0.357065917108086,5.4138327902974,2.54360948226617e-07,1.36909965777254e-06
"NDUFS4",-0.340516177375199,6.4245031226739,2.55604379550603e-07,1.37499069209302e-06
"MGAT4B",0.281306264338136,5.36343961430955,2.59736913334789e-07,1.3964073657504e-06
"DVL1",-0.451715989510743,8.04943127842522,2.60962056635127e-07,1.40167789132573e-06
"HSD17B4",-0.256257351636805,6.28282985459202,2.61020939788639e-07,1.40167789132573e-06
"ITPKC",0.447000254232598,4.51701159327237,2.63947428309126e-07,1.41656901786136e-06
"FSD1L",0.490048016240612,4.64902496035081,2.64979994565952e-07,1.4212843287846e-06
"NOP14",0.254362183273254,5.72242731932547,2.66751222158287e-07,1.4299538511865e-06
"SENP1",0.247362450927181,3.43877756630602,2.67540853688084e-07,1.43335439372879e-06
"IFIH1",-0.785947077888889,2.06156437455185,2.68141029436846e-07,1.4357365677097e-06
"AMPD1",-0.714667100248891,9.02794294283913,2.68502246820275e-07,1.43683724081041e-06
"LDLRAD3",0.674271075501148,3.16421252266106,2.712396838998e-07,1.45064514604812e-06
"MAGT1",0.262632639562481,5.16732987287875,2.72055208306331e-07,1.45416423154357e-06
"ELAVL1",0.162078652851187,5.53682036646005,2.74240722604804e-07,1.46499774905379e-06
"KDM4C",0.280941843749949,4.25668711751711,2.77751962704482e-07,1.48289668462988e-06
"WDR26",0.242838321069388,7.38131968575328,2.79373559522054e-07,1.49069209707981e-06
"BRMS1",0.347567710791323,4.40004117272479,2.80015992734038e-07,1.49325686246557e-06
"RPRD1B",0.225763849875668,5.8988382778685,2.80686210520833e-07,1.49596674902876e-06
"FAM120B",0.200497665983157,5.19713933070167,2.81180697158909e-07,1.49773745843848e-06
"DUS3L",0.320609325315085,4.07234602961913,2.81812036797403e-07,1.50023466648029e-06
"SNUPN",-0.242481886630728,4.10194972249963,2.84949656355056e-07,1.51606356069944e-06
"PHLDB1",-0.557250625668724,6.25768406117908,2.87653184422357e-07,1.52956598237487e-06
"HEXB",0.357361562197483,4.91411064123285,2.89873373208802e-07,1.54048423033417e-06
"SMTN",-0.403752410831972,6.79870061987807,2.90456429903654e-07,1.54269465157689e-06
"AIG1",-0.525131358070744,3.61441043002878,2.91879533036417e-07,1.54936168456537e-06
"HACD2",0.645285252085404,3.69646303262394,2.92469289714654e-07,1.55160000767584e-06
"NHSL1",-0.947145437940659,1.58806873240532,2.9266451597269e-07,1.55174390978972e-06
"NT5DC1",-0.265386445774284,4.64227455460673,2.93294974961869e-07,1.55419398040931e-06
"CNNM4",-0.481621222161176,5.58927079415794,2.93780865365532e-07,1.55587559850214e-06
"NDNF",-0.636651994221165,2.44025565736902,2.95726003493017e-07,1.56527909302984e-06
"HMG20A",-0.275962956387093,4.99977266552961,2.96051405582124e-07,1.56610345268114e-06
"DOCK6",-0.590269134881338,5.08708301168554,2.98786120367347e-07,1.5796647635229e-06
"CD82",0.594573094247099,4.41659778885282,2.99433502532345e-07,1.58218126037555e-06
"ACTN2",-0.68362179815207,12.2935632681169,3.01375883460195e-07,1.59153362712875e-06
"SNX3",-0.249371993107394,7.21254908510994,3.02221660616851e-07,1.5942574213708e-06
"TLE2",-0.501443219357796,5.90408854441574,3.02237080207876e-07,1.5942574213708e-06
"TRIM38",0.664663369391623,4.78752203965568,3.04334839991721e-07,1.6044060011214e-06
"TPM4",-0.735359895602301,6.16415552829523,3.04605194507366e-07,1.60491469777255e-06
"CAST",0.296447512027493,8.59152740084904,3.0837011259335e-07,1.62382459175654e-06
"IP6K1",0.279164630541858,4.66475591509324,3.09381523168415e-07,1.62822168778087e-06
"CMPK1",0.239592531703462,6.58828014928712,3.09808724783346e-07,1.62954093360403e-06
"USP31",0.32627544334483,4.86459042161667,3.10595779829466e-07,1.63234594873736e-06
"NCSTN",0.228939749514282,5.81371575117102,3.10695681067223e-07,1.63234594873736e-06
"SUSD6",0.294146281347678,4.99967085222323,3.12992998984822e-07,1.64348030354317e-06
"XRN1",0.249204046125263,5.94227843624585,3.15422169086218e-07,1.65529394135013e-06
"ANKRD9",-0.567778323095409,7.14861986556676,3.15705258796947e-07,1.6558382067924e-06
"SPCS1",0.223513965035504,5.43547662121322,3.17966905998251e-07,1.6667532704542e-06
"MYO18B",0.553151100574274,9.37345321625019,3.19314683282226e-07,1.67286824141784e-06
"IFT22",-0.302639286996196,3.90787484815915,3.19788195030697e-07,1.67439865475234e-06
"OXNAD1",-0.456113932988093,3.93902346603317,3.25356684799113e-07,1.70258931824298e-06
"ZNF253",-0.364361382106329,2.9845731267523,3.25565876913392e-07,1.70271875908641e-06
"POMT1",-0.307427806834076,5.42482686996775,3.25911518648067e-07,1.70356128462079e-06
"BTN3A3",-0.781729312005074,2.72653279878644,3.28811243947735e-07,1.71774566659963e-06
"ARID5B",0.611168766729741,7.64985233812865,3.30799503784924e-07,1.72715510149244e-06
"FAM20B",0.25223835402277,5.95457317797037,3.31061725614905e-07,1.72754708261797e-06
"YME1L1",-0.215128370421101,7.3326614054169,3.32859244892413e-07,1.73594558734569e-06
"PDE12",0.234691707268612,4.43966136193446,3.37141710383278e-07,1.75728691617619e-06
"THYN1",-0.29317471299205,4.05618135022416,3.38087937693513e-07,1.7612244654903e-06
"ZNF605",-0.314285308436795,4.19035516753685,3.39939515829022e-07,1.7698712186225e-06
"TNFRSF25",-0.781960698945205,1.90109994168561,3.42451848005234e-07,1.78194645374088e-06
"NUP214",0.229923703851989,5.71403975753801,3.44289620743473e-07,1.79049999384958e-06
"PYCR2",-0.244209587720173,5.41617491566222,3.4480215538521e-07,1.79215579750049e-06
"FGFR1OP2",0.226532053240717,4.90990758582046,3.46386637450729e-07,1.79937819375784e-06
"TSTD2",0.239268200804992,4.39487208682675,3.46971011276429e-07,1.80087840001807e-06
"PFDN6",0.325276047327913,4.57163466516212,3.47065613003157e-07,1.80087840001807e-06
"CISD1",-0.445186614652786,5.78352944281048,3.48992872282747e-07,1.80951877448941e-06
"ZNF654",0.284479510752092,4.0548657244878,3.49430368336073e-07,1.80951877448941e-06
"CYB5A",-0.751301922364368,3.60315124549681,3.49498893894569e-07,1.80951877448941e-06
"WHAMM",0.241616274494618,5.31718097617447,3.49514892743431e-07,1.80951877448941e-06
"DISP1",-0.327088132901502,2.92785228504603,3.52139783190818e-07,1.82208651268747e-06
"GTF2E2",0.359894445149724,3.38862425459148,3.5539862618425e-07,1.83791860969569e-06
"LRRC75B",-0.600379618011692,1.79215770027421,3.57656602932991e-07,1.84855996734291e-06
"PPP2CB",0.277770025919019,6.45630406717657,3.57913124070415e-07,1.84885061460213e-06
"ARF5",-0.30077538476934,5.69199029571903,3.58297810290701e-07,1.84980262124914e-06
"SDHD",-0.37238624828279,6.82976860957246,3.62282276358445e-07,1.8690966625343e-06
"ZNF746",0.249934645087442,3.70686372417351,3.62439933478106e-07,1.8690966625343e-06
"CCDC106",-0.411031303628432,3.87245426927707,3.63438207062164e-07,1.8731982631998e-06
"IER5",0.654026504291523,5.9386517150292,3.65048098407353e-07,1.88044586852582e-06
"ATP9B",0.275297248070209,4.68851477078278,3.66187943268445e-07,1.88526542348634e-06
"PHACTR2",-0.39642711158669,4.68773920106151,3.66943460417449e-07,1.88810205301754e-06
"8-Sep",-0.547227209416977,4.15664061159663,3.75963165605939e-07,1.93343508730274e-06
"PHGDH",-1.29474829049839,1.90798196977703,3.76282341835996e-07,1.93399905205349e-06
"HID1",-0.72755588554726,3.07063664206617,3.78788099090228e-07,1.94579462587751e-06
"ATP5A1",-0.445520929572902,10.1199772911104,3.8024679261586e-07,1.95220141414739e-06
"AZIN2",-0.675208855020361,1.91783619480968,3.83741085105576e-07,1.96904611262344e-06
"CDC73",0.251876715622321,5.14276927988995,3.85637681574245e-07,1.97767857700659e-06
"PTRF",-0.578279684689503,7.93981654566148,3.87164041976102e-07,1.98440381537002e-06
"HSPH1",0.438170519376076,5.92883949164557,3.88489731503081e-07,1.99009362458654e-06
"BCCIP",0.20915151469403,5.54069967638188,3.91766017681531e-07,2.00520683001468e-06
"POGZ",-0.247035568904859,6.19471424187937,3.91874457951086e-07,2.00520683001468e-06
"EEF2K",-0.477690937493233,6.55233019022516,3.9644789678875e-07,2.02748506108418e-06
"DNASE1L1",-0.37399110278935,6.15358618661029,3.97070934750862e-07,2.02954695386778e-06
"VCL",0.334572410333035,8.47070749985849,4.02239455613124e-07,2.0548270142583e-06
"ERG",-0.639155027823749,3.93256048139904,4.02627056117661e-07,2.05566944414941e-06
"MRPS11",-0.269791804490034,4.45167647007539,4.04206420688208e-07,2.06259229926636e-06
"SYNCRIP",0.205014625809347,6.91560233254808,4.05444045422255e-07,2.0677646316535e-06
"ELMO2",0.225819051228767,5.61357982398629,4.07493769487513e-07,2.07707067152912e-06
"EBNA1BP2",0.263796698953457,4.79097593245286,4.09783155666112e-07,2.08758736752422e-06
"SLC37A4",-0.583659569592984,5.49413079105725,4.10433098617569e-07,2.08974513697671e-06
"PLEKHG2",-0.711199926125363,3.97487053104981,4.21120066239047e-07,2.14297647819881e-06
"IRF2BP2",-0.406827821836142,6.6230097295833,4.21788148207225e-07,2.14495725891892e-06
"PCNT",0.458755411964433,9.45453785146566,4.21974042053597e-07,2.14495725891892e-06
"IFT172",-0.339546573040565,4.54918119411267,4.2513593061991e-07,2.15984027273109e-06
"HK1",0.325535587146394,8.09022349325035,4.28627678393722e-07,2.17638179276813e-06
