"genes","logFC","logCPM","PValue","FDR"
"ADGRF5",0.131777436299325,6.06797653564865,0.0284394876614805,0.0379358323644212
"ASB16",-0.227513785191142,4.94467717646113,0.0284426276453428,0.0379358323644212
"GSR",0.139297038637815,5.26359339280318,0.0284563399282002,0.0379479947558337
"ADK",-0.100807551008728,4.04055624759241,0.0284599683343773,0.0379479947558337
"NSD1",-0.0913932452648492,6.30391290826873,0.0287356055213573,0.0383099905499205
"EEFSEC",-0.101097119767402,4.33053798808224,0.0287680278957323,0.0383476773293148
"MALT1",0.114048798705846,4.87094116997816,0.028938515062306,0.0385693665232669
"PHYKPL",0.116978146465427,5.2043991259017,0.0289865045812278,0.0386277499334942
"BMI1",0.108529166627133,5.44889533797763,0.0290417973182616,0.038695847437193
"RHBDF1",0.14061992314479,5.00793505109328,0.0290557969639913,0.0387089135192097
"PLPP1",-0.144706278886502,5.27050938388063,0.0290881073841794,0.0387463664160693
"EED",0.100613508773313,3.21624611743255,0.0291843627808211,0.0388689731394834
"MPEG1",-0.280872372237591,3.0624922489176,0.0292833259526863,0.0389951502985065
"GRK3",0.212286326899862,2.73079177839981,0.0293821902801283,0.0391211594513002
"OTUB1",-0.0798551862475826,5.58972894533946,0.0293976576525783,0.0391361087093958
"SHTN1",0.21718244050697,1.52898328271567,0.0294281262287014,0.039171021372335
"TMUB1",0.123825535445045,5.14494806957453,0.0294527744188391,0.0391981777191902
"SNRPD1",-0.0941646429641872,4.3913491048964,0.029492172761004,0.0392449541238039
"C12orf49",0.129750679744262,2.65209390455698,0.0296699810253794,0.039475871266255
"VPS8",0.155221338144929,5.91509590451962,0.0296768112837951,0.0394792686209414
"SOX6",0.188339810498997,5.4329452699695,0.0297517634631983,0.0395732750041475
"YWHAQ",0.107970715708015,5.69771993779488,0.0298395464454987,0.0396843182882003
"CCP110",0.103954106041366,3.7799262953005,0.0299650585508744,0.0398454992052898
"PITRM1",0.0877215900119022,6.68737586064847,0.0301319545060476,0.0400616551988082
"NAV2",0.199065750789527,3.90823149120965,0.0304558772448945,0.0404864923455676
"BLVRA",-0.0900066857129912,4.64816588751695,0.0304635182242419,0.0404908188233228
"KNOP1",0.12148300236915,3.2488528852435,0.0305911492491396,0.0406546067835888
"FHL3",-0.218538513501562,9.85638392272067,0.0306024538451686,0.0406637759384988
"FBXL12",0.0857195053599056,3.74103435564326,0.0306804956445598,0.0407616084189596
"PIGV",0.119836954308519,2.29842648932507,0.0308219908945397,0.0409437038347238
"TRRAP",0.100400784100825,5.76556741132222,0.0309557219960682,0.0411154344957849
"ZNF677",0.148629478590441,1.60347158652545,0.0310008733598944,0.0411694809358633
"LGALS8",0.14458917399383,3.88005860665351,0.0310628150235788,0.0412458063122347
"KTN1",-0.135911905024902,8.95191331939484,0.0310941194458719,0.0412814348633458
"ADGRA3",0.140506131619402,5.58811519928937,0.0312476689679101,0.0414793258905347
"DCAF7",0.0623260119319356,5.27829619840564,0.0313256014542023,0.0415767975591289
"DMD",-0.166862412138573,8.64756188898311,0.0313624662195853,0.0416197420461461
"TUBA1C",0.217571029645204,4.366688764927,0.0315632349300762,0.0418801526001917
"SMG9",0.118947222974355,3.6551448288208,0.0316389016901248,0.0419745187556111
"ATP1A2",0.160226666328921,10.8047662377727,0.0317125199325205,0.042066140465167
"IPO7",0.1297006811966,8.17618652149,0.0317698258246365,0.0421361008889683
"NRN1",-0.162050473537339,3.33926007370266,0.0317803008469763,0.0421439386752533
"DOCK6",0.147803837577349,5.0061752550922,0.0318256397713482,0.0421980006793041
"LHPP",-0.132819032143249,2.80483357087951,0.0318583598218024,0.0422353180403645
"RNF111",0.0775507506239064,4.69427619701393,0.0318631685129371,0.0422356273036937
"PANK3",0.100491832561331,5.22397464018862,0.031884854800693,0.0422583050488438
"ACVR2A",-0.0937482152619555,3.73639525513898,0.031970595870919,0.0423658585249
"MON1A",0.125944124231882,3.68831427511121,0.0320345452252485,0.0424402773878433
"LZTFL1",0.119733519465011,2.51209341320173,0.0320359498254243,0.0424402773878433
"ZNF846",-0.118931526774965,2.05860296702538,0.0320655588673815,0.0424734070748743
"HPS3",0.130576349047637,2.63662265864314,0.032163478881032,0.0425969976400009
"NKAP",-0.0831533711962533,4.01180171727546,0.0322364158254696,0.0426874701599354
"MRPL40",-0.116616227083647,5.61997857439374,0.0323322216620482,0.0428081953761284
"TNFSF10",0.191866808749654,4.03273035805662,0.0323561902733005,0.0428337863778628
"LUZP1",0.133237406032618,3.77721687199494,0.0326078022118274,0.0431606857208745
"CAMKK2",0.117550894083518,4.46125334363209,0.0326279360925526,0.0431811438093696
"SPIN1",0.154801989838591,3.80826965260007,0.0327639157111207,0.0433548890380383
"ZNF470",0.128923396598216,1.98054205961174,0.0328746231559746,0.0434951478218147
"SIDT2",0.105262140058794,5.43609542731082,0.03296742622237,0.0436116812064629
"TTC28",-0.126167793510329,4.56217965211403,0.033013637903777,0.043666555593891
"SLC12A2",-0.184485215254391,5.22205582955759,0.0330582031589125,0.0437192368710489
"JRK",0.143506700512394,4.61731511285826,0.0331174548206549,0.0437913229407628
"KIF7",0.211850300183548,1.79081141517911,0.0331678799737659,0.0438517187106607
"ZNF688",-0.119346671182012,3.44162227169846,0.0332427280555402,0.0439443824546314
"EXOC6B",-0.0796377861185164,4.85302807699581,0.033261658637145,0.0439631115234086
"CEP85L",0.144583822898539,5.11438443542021,0.0332912300509575,0.0439958975805853
"G3BP1",0.0854504040281389,7.16630215766546,0.0333396884181208,0.0440536306595582
"CLDN12",0.125599516886785,4.69758674732778,0.033357472847709,0.0440708217914988
"SERPINA1",0.317429593986406,1.5560137643036,0.0333734683951497,0.044085644927823
"CGGBP1",0.088066424044821,5.92804835823795,0.0333795305745129,0.0440873439309384
"CSDE1",-0.123380763279486,11.0880405472237,0.033405165009931,0.0441148895860763
"LIG1",0.143604863936699,2.64616532301466,0.0334973739533293,0.0442303331373455
"ZNF708",0.126448587203099,2.255563537687,0.0335389624396543,0.0442789133696294
"XPO7",-0.0609383147405243,5.94202853225723,0.0335557786777943,0.0442947794901643
"POLR2K",-0.112658596416109,3.9167893254748,0.0336070750982602,0.0443561495899399
"TCEAL9",0.181555588820897,2.75740637779631,0.0336649387607509,0.0444261686491053
"C19orf70",-0.134357183700727,5.62848270533803,0.0340900755324779,0.0449807729045602
"SLC25A37",0.138616236715552,5.76323382773772,0.0343156061509137,0.0452718822894218
"SMCR8",0.106359817688907,4.62410847978658,0.0345858540120096,0.0456218945962934
"ATIC",0.116602825912477,5.47331326793661,0.034663429039432,0.0457176901647373
"IFIT2",-0.257513053137431,2.05630064954842,0.0348380117394259,0.0459413837666629
"FZR1",-0.0884920370510397,4.90243663928161,0.034894539873153,0.0460093554590881
"ARAP1",0.119828162168384,5.18847207486247,0.0349625853244146,0.0460924914495388
"HSP90AA1",-0.156607551746464,9.29276750290193,0.0351508419478433,0.04633405997723
"ARL6IP1",0.136651469190175,4.44967886188826,0.0351855886193931,0.0463732393697342
"RGMA",-0.176390799225139,7.76655285682475,0.0352457904361862,0.0464459516797194
"CACHD1",0.170184006681984,3.21182065782889,0.0353892275716062,0.0466283128337848
"KIF21A",-0.145035535664136,5.26169410221676,0.0354390823078873,0.0466873367752401
"TRPV3",0.353595591546382,3.41494297664551,0.0354625825388538,0.0467116294828994
"USP25",0.121853341206436,7.15150382829985,0.0354813814534883,0.0467297235264875
"UBE2O",0.0940079062164432,5.83805330691692,0.0355686615713712,0.046837990722586
