"genes","logFC","logCPM","PValue","FDR"
"TGFBR1",0.168327214866031,4.82048150215414,0.0214026626538787,0.0434693023009801
"AUP1",0.129285578504608,6.18860235035952,0.0214241560305545,0.0434987958649223
"TRIM41",-0.152492655033271,5.57524137038318,0.021426608687878,0.0434987958649223
"CGNL1",0.494814819556067,1.88738572259519,0.0214441854164373,0.0435249066796687
"DDX19A",-0.130011643459215,5.74702073020413,0.0214558813257418,0.0435390724374417
"FGF7",0.5272069863697,3.01876315538894,0.0214886608835613,0.0435960062892648
"NID2",-0.419523808780666,3.14377270040657,0.0215488160879296,0.0437079616372926
"XAB2",0.153326433433235,5.43016220296079,0.021553313982554,0.0437079616372926
"PRMT3",0.134841667327606,3.86357523252256,0.0215675411530004,0.0437272067611129
"RNF8",-0.132528423461719,4.06267199940476,0.0215804804673888,0.0437438329368611
"HNRNPUL2",0.0995635073611064,6.53937559326286,0.0216024142900581,0.0437786797610377
"MRPL33",-0.230359798022009,6.56384501741221,0.0216150554259851,0.0437946831951862
"SAMD9",0.392380888103079,1.54271440481288,0.0216640989008696,0.0438844189058433
"RIT1",0.192541555455937,3.49797902149228,0.0216793002612188,0.0439054425003652
"GPALPP1",-0.13366099973106,4.05403462379537,0.0216839900724911,0.0439054425003652
"LRRFIP2",-0.190868419084068,7.27530178711431,0.021752186107271,0.044033866218469
"ZNF436",-0.262156065741556,4.13344339881556,0.0217609890141803,0.0440355920126989
"TADA3",0.134803946546812,5.95176216133597,0.0217625794347235,0.0440355920126989
"LIPA",0.338961703168901,3.82705512603375,0.0218297032567955,0.0441579340096704
"ARHGAP31",0.299401579284227,4.00785590970669,0.0218326086902974,0.0441579340096704
"FOXJ3",-0.103167318431896,6.62536840050926,0.0218387409478215,0.0441606610491436
"LSM1",0.14095185897604,3.46075481157611,0.0218747536754465,0.0442237957025945
"SLC46A1",-0.287386223066573,1.67929257815545,0.0219221612835076,0.0443099344882984
"ZMAT5",-0.170222371414735,3.52560884621882,0.0219296394253366,0.0443153462205083
"TWF2",-0.335945204934001,7.11375478961588,0.0219712607832117,0.0443897369861736
"PIGG",0.176727248490715,4.33228000720927,0.0220227313869167,0.0444839898102031
"KIAA0907",-0.154308392231947,5.77604687333525,0.02214018117303,0.0447114444122161
"PFN2",-0.263203100419053,7.85400183691393,0.0221488051268171,0.0447115008710277
"TMEM255B",0.424577672797448,2.50991320679846,0.022153726737779,0.0447115008710277
"EED",0.158545185057091,3.34523162506654,0.0221547400047753,0.0447115008710277
"DMXL1",0.155985801680073,5.0285831600463,0.0221796034363552,0.0447476266168803
"HAT1",-0.147993619875638,5.66341119397817,0.0221823355431529,0.0447476266168803
"SNRPB",0.151331474150684,5.59574281565252,0.0221980862762806,0.0447611516498844
"ANKRD16",-0.16577600834676,2.19502566573543,0.0221987381923054,0.0447611516498844
"BAG6",-0.117219607739988,8.21847323971853,0.0222372679202904,0.0448268537615555
"NR3C1",-0.164223600545779,7.0475247963898,0.0222410345821606,0.0448268537615555
"STAMBP",-0.117439624237944,5.36590988793815,0.0222713642837864,0.04487818461114
"ARHGEF7",-0.121769234673742,6.67326564207605,0.0223479916756009,0.0450227654206617
"EMX2",-0.48174261100402,1.7223615556703,0.022373630402735,0.0450645826418606
"KDM4C",0.152128243853021,4.25668711751711,0.0224088801153576,0.0451257356773269
"TCTN3",0.193398865157761,3.54556273140923,0.0224187715019104,0.045135808011807
"YTHDF3",-0.133122640795789,6.36303748069153,0.0224263410728368,0.0451412024516695
"MSANTD3",0.182713980571745,4.09452844484126,0.0224396060990481,0.0451580562241799
"MTCH2",-0.141770528737381,6.3066793933592,0.0224828012278332,0.0452351216508563
"RNMT",-0.145373194599382,5.46605997457325,0.0224932792033631,0.04524634132191
"SCARB1",0.304282927925677,4.09551390984457,0.0225232840914277,0.0452968268949824
"VAT1",0.355226064209708,5.38374050481508,0.0225384556822537,0.0453174655636863
"RPAP1",-0.138720425156434,5.48851462047473,0.0225455202992799,0.0453217983193931
"TNFRSF1B",0.333208733748716,4.7132199351573,0.0225676076147601,0.0453563217704877
"LDB2",0.329342690379508,4.00822256407466,0.0225738086211683,0.0453589088772322
"ZNF449",-0.197717386954303,3.28989081699455,0.0225912049310208,0.0453756160413664
"DDOST",0.139148611342424,5.89872443836336,0.0225919544281356,0.0453756160413664
"FAM111A",0.308103363815818,3.45996747350619,0.0226132745286269,0.0454085571402556
"CAPRIN1",0.0867108614879277,6.73529205529856,0.0226373010687997,0.0454469173914941
"DNAJC21",-0.155659360789821,6.60318143135022,0.0226490625328758,0.0454606428008211
"SIPA1",0.279680634711363,3.82826164546368,0.0227039322737049,0.0455608693083847
"SULF2",0.338289265776718,4.65729435543392,0.0227806791412006,0.0457049443930499
"CLCC1",-0.120779533472033,4.84556187311287,0.0228685883336515,0.0458713470030285
"PIP5K1C",0.175110958420798,5.3681236951781,0.0228887277434045,0.0459011196271153
"MFSD4B",-0.204989080173445,2.70565275595806,0.0228933760982818,0.0459011196271153
"ERH",0.165484254076549,4.79673173291514,0.0229016461734148,0.0459029455109535
"MAGOH",0.155643559333596,3.54865499833116,0.0229042321550701,0.0459029455109535
"PITRM1",-0.132413227058946,6.78705410591235,0.023008402950298,0.0461017077565012
"RPUSD2",-0.149250106706848,3.05936966516708,0.0230961406419175,0.0462674640333203
"SRM",-0.204659814695679,5.9446083420189,0.0231101744522795,0.0462855327335629
"SNX33",0.326738141626808,4.15169312283362,0.0231292563441417,0.0463137018032043
"DDI2",-0.215216489115754,6.92435836763788,0.0231685197352215,0.0463822610444219
"MICU3",-0.243665689735344,2.60599163028112,0.0232152109014445,0.0464563318945462
"ANXA5",0.318405984204902,6.31987446938592,0.0232155843385919,0.0464563318945462
"UBE2L6",0.416536849805914,3.35707558972197,0.0232809996954732,0.0465771365819058
"ANO10",0.199814516541168,3.82063116772903,0.023294681182781,0.0465879000605091
"POLR3GL",0.186614479797191,5.73463989064934,0.0232964734784216,0.0465879000605091
"ELOVL5",0.46835442500204,3.9640087313378,0.0234030887786836,0.0467909708720008
"HLA-DPB1",0.450804938930208,4.30440343649277,0.0234754990786343,0.0469255807697862
"DNAJB5",-0.320443308607047,7.32865690577563,0.0235978224092523,0.0471598828014306
"VPS33A",0.111216078278604,4.30500772151575,0.0236140932220432,0.0471821849637836
"ARMC9",0.403854483474831,1.15861587978941,0.0236558039267833,0.0472484732388365
"XPO1",-0.174455214097364,6.8151250478768,0.0236575065875747,0.0472484732388365
"RBM10",0.140558776828452,5.2718909413412,0.023692234008542,0.0473075950968745
"DHX36",0.162974059452156,6.54615054628937,0.0237078882809631,0.0473286152079521
"HLA-DMA",0.393758051476843,3.54003752443384,0.023719615152996,0.0473417875626607
"PSMC2",-0.113971204314179,6.98458542809702,0.0237357562396146,0.0473637626130312
"NENF",-0.220432198813187,5.59104778728925,0.0237479963925281,0.0473779456882272
"TP53BP2",0.152806158689555,4.96332696233162,0.0237535442306385,0.0473787741557959
"YIPF1",0.134193334245353,4.24969045157405,0.023788805580341,0.0474388559758324
"PSAP",0.168608266763645,10.0636437351506,0.0238044520347101,0.0474598049098075
